,DateOfDeparture,Departure,Arrival,WeeksToDeparture,std_wtd,Days_to_departure,DateBooked,route_mean,year,day,n_days,day_mean,week_mean,month_mean,oil_stock_price,oil_stock_volume,AAL_stock_price,AAL_stock_volume,SP_stock_price,SP_stock_volume
116,2012-01-29,DEN,ATL,11.0952380952,9.82804539013,78.0,2011-11-12,10.365238592134297,2012,29,15368,10.812631154580547,10.81796674591105,10.834783842972453,99.03999866666666,228371.33333333328,8.406666666666666,11907666.666666664,1314.1166586666666,3775133333.3333335
117,2012-03-19,JFK,MIA,13.0454545455,11.6106571436,91.0,2011-12-19,10.363358350662882,2012,19,15418,11.316519450921993,11.156500327928116,10.946436196374783,108.089996,110353.0,7.19,4288800.0,1409.75,3932570000.0
118,2012-05-23,DFW,LAS,8.95,6.660764931569999,63.0,2012-03-21,10.260361637978237,2012,23,15483,11.22214793333977,11.091591872232252,11.218334523700626,89.900002,275522.0,11.0,7233000.0,1318.859985,4108330000.0
119,2013-01-09,DEN,DFW,11.157894736800001,9.370539874730001,78.0,2012-10-23,11.035014235874439,2013,9,15714,11.22214793333977,11.015053950391367,10.834783842972453,93.099998,201385.0,15.13,8493100.0,1461.02002,3674390000.0
120,2012-02-02,ATL,ORD,11.6363636364,9.449340891830001,81.0,2011-11-13,11.300291087291518,2012,2,15372,11.358502294210167,10.82938677099014,10.92646600267858,96.360001,331240.0,9.12,9256500.0,1325.540039,4120920000.0
121,2012-04-23,PHL,MCO,11.875,7.651726147969999,83.0,2012-01-31,10.479094864194792,2012,23,15453,11.316519450921993,11.1834479631972,11.087010832810972,103.110001,213202.0,9.03,8484300.0,1366.939941,3654860000.0
122,2012-02-03,DFW,ATL,8.5625,7.004462863060001,60.0,2011-12-05,11.554773544068748,2012,3,15373,11.22139005929782,10.82938677099014,10.92646600267858,97.839996,318638.0,9.64,14608000.0,1344.900024,4608550000.0
123,2011-11-17,LAS,ORD,9.63157894737,6.60143525064,67.0,2011-09-11,10.678535550960103,2011,17,15295,11.358502294210167,11.160028368982363,10.939109824172244,98.82,194039.0,4.4,7087200.0,1216.130005,4596450000.0
124,2011-09-13,LAS,LAX,13.5333333333,8.74833317457,95.0,2011-06-10,11.431460433848352,2011,13,15230,11.08030191144073,11.28225526213691,11.163943762320724,90.209999,364262.0,5.64,24655700.0,1172.869995,4681370000.0
125,2011-09-30,DTW,LGA,10.25,7.04029754156,72.0,2011-07-20,10.590408816825693,2011,30,15247,11.22139005929782,11.254785605103002,11.163943762320724,79.199997,367957.0,5.5,8429500.0,1131.420044,4416790000.0
126,2012-09-27,ATL,LAX,14.16,11.066767067799999,99.0,2012-06-20,11.288425192131484,2012,27,15610,11.358502294210167,11.254785605103002,11.163943762320724,91.849998,237289.0,10.36,4036000.0,1447.150024,3150330000.0
127,2011-10-06,MIA,JFK,13.038461538499998,8.618495317539999,91.0,2011-07-07,10.363358350662882,2011,6,15253,11.358502294210167,11.2101588870966,11.243521482329156,82.589996,386089.0,5.35,5228300.0,1164.969971,5098330000.0
128,2012-07-20,LAX,SFO,15.375,10.983124885799999,108.0,2012-04-03,12.447482258556876,2012,20,15541,11.22139005929782,11.270802398154027,10.985364033491773,91.440002,249172.0,12.01,10048400.0,1362.660034,3925020000.0
129,2011-09-02,DFW,LAS,11.625,7.305819598099999,81.0,2011-06-13,10.260361637978237,2011,2,15219,11.22139005929782,10.791054695489867,11.163943762320724,86.449997,307284.0,5.22,5097500.0,1173.969971,4401740000.0
130,2011-10-16,DTW,LGA,10.9,8.34707638701,76.0,2011-08-01,10.590408816825693,2011,16,15263,10.812631154580547,11.347075783287751,11.243521482329156,86.519999,243147.33333333328,5.913333333333332,6549000.0,1208.766642,4239363333.3333335
131,2013-01-26,LGA,CLT,6.923076923080001,5.31446984596,48.0,2012-12-09,10.773446264218554,2013,26,15731,9.963934488212162,10.81796674591105,10.834783842972453,96.06666533333332,178977.33333333337,14.99,7769433.333333332,1502.033325333333,3447040000.0
132,2011-12-04,SFO,ORD,13.875,10.706814165099999,97.0,2011-08-29,11.719064740843187,2011,4,15312,10.812631154580547,11.006154272408493,10.604161937131613,100.97999833333333,241558.33333333328,5.026666666666666,6784000.0,1252.8133136666668,4146810000.0
133,2011-09-13,ORD,PHL,10.3,7.15321054161,72.0,2011-07-03,11.179789926104196,2011,13,15230,11.08030191144073,11.28225526213691,11.163943762320724,90.209999,364262.0,5.64,24655700.0,1172.869995,4681370000.0
134,2012-01-03,EWR,LAX,13.44,10.2472760608,94.0,2011-10-01,10.598158672237826,2012,3,15342,11.08030191144073,10.3432774396269,10.834783842972453,102.959999,275481.0,5.12,6105900.0,1277.060059,3943710000.0
135,2012-03-06,ATL,MCO,10.1,9.01986112625,71.0,2011-12-26,11.479754618699445,2012,6,15405,11.08030191144073,10.798397162846332,10.946436196374783,104.699997,332561.0,6.88,7993300.0,1343.359985,4191060000.0
136,2011-12-24,DFW,ORD,11.857142857100001,9.79431321883,83.0,2011-10-02,11.919009854416485,2011,24,15332,9.963934488212162,10.464456661769288,10.604161937131613,100.094999,102512.0,5.565,4735225.0,1265.3549805,2208020000.0
137,2012-04-30,LAX,SFO,15.3448275862,12.163399025899999,107.0,2012-01-14,12.447482258556876,2012,30,15460,11.316519450921993,11.292406234578175,11.087010832810972,104.870003,211453.0,10.26,8214700.0,1397.910034,3574010000.0
138,2013-02-14,BOS,ORD,9.3125,7.058977735239999,65.0,2012-12-11,11.650026639170001,2013,14,15750,11.358502294210167,10.900269531282103,10.92646600267858,97.309998,174599.0,13.99,31879900.0,1521.380005,3759740000.0
139,2012-01-18,ORD,DTW,8.13333333333,9.06221879695,57.0,2011-11-22,10.731197057171306,2012,18,15357,11.22214793333977,10.92668554075603,10.834783842972453,100.589996,269387.0,6.04,4910900.0,1308.040039,4096160000.0
140,2012-06-29,LAX,BOS,15.7586206897,11.0604029002,110.0,2012-03-11,10.695485317513855,2012,29,15520,11.22139005929782,11.222057961200905,11.240980190844223,84.959999,439010.0,13.33,9455200.0,1362.160034,4590480000.0
141,2012-03-25,DTW,ORD,6.0,3.89444048185,42.0,2012-02-12,10.731197057171306,2012,25,15424,10.812631154580547,11.156500327928116,10.946436196374783,106.97666699999999,194940.3333333333,7.67,5748366.666666668,1410.043335,3542283333.333333
142,2011-12-17,ATL,LAX,12.538461538499998,9.33051239421,88.0,2011-09-20,11.288425192131484,2011,17,15325,9.963934488212162,11.019252156189332,10.604161937131613,93.646665,175449.66666666663,6.0633333333333335,12797733.333333336,1214.8900146666667,4783806666.666667
143,2011-09-21,ATL,MCO,10.7083333333,7.32760810768,75.0,2011-07-08,11.479754618699445,2011,21,15238,11.22214793333977,11.334901909539196,11.163943762320724,85.91999799999998,298905.0,5.85,9122200.0,1166.76001,4728550000.0
144,2012-02-15,SFO,EWR,11.0952380952,7.693534700669999,78.0,2011-11-29,10.666464809115553,2012,15,15385,11.22214793333977,10.900269531282103,10.92646600267858,101.800003,278272.0,8.89,5205200.0,1343.22998,4080340000.0
145,2012-04-06,LAX,SEA,12.304347826099999,8.92613518428,86.0,2012-01-11,11.076071892066686,2012,6,15436,11.22139005929782,10.722627051315062,11.087010832810972,103.09749825,233658.25,7.7725,4754525.0,1394.10995475,3345050000.0
146,2012-10-14,ATL,ORD,12.5,12.010907740999999,88.0,2012-07-18,11.300291087291518,2012,14,15627,10.812631154580547,11.347075783287751,11.243521482329156,91.85333233333333,245498.0,11.4,3669966.666666666,1436.283325333333,3367456666.6666665
147,2011-09-08,EWR,MCO,11.409090909100001,7.607384200389999,80.0,2011-06-20,10.675846252417372,2011,8,15225,11.358502294210167,11.049449450925882,11.163943762320724,89.050003,336725.0,5.14,4435900.0,1185.900024,4465170000.0
148,2012-05-31,ATL,LAX,12.333333333299999,10.3279555899,86.0,2012-03-06,11.288425192131484,2012,31,15491,11.358502294210167,11.176222933263793,11.218334523700626,86.529999,345433.0,13.22,9914700.0,1310.329956,4557620000.0
149,2012-10-27,ORD,DEN,12.304347826099999,9.41195942603,86.0,2012-08-02,10.737025430423813,2012,27,15640,9.963934488212162,11.265915207985424,11.243521482329156,86.2719988,212417.8,11.972000000000001,5560500.0,1411.9839596000004,3343350000.0
150,2012-12-16,PHL,DFW,10.6666666667,9.54438254133,75.0,2012-10-02,10.201987103765553,2012,16,15690,10.812631154580547,11.019252156189332,10.604161937131613,87.04333233333332,177572.33333333337,12.803333333333333,6692066.666666666,1424.766642,3373796666.6666665
151,2012-11-03,LAS,DEN,12.956521739100001,10.2844907987,91.0,2012-08-04,10.451325875925932,2012,3,15647,9.963934488212162,10.878688529782359,10.939109824172244,85.12333466666666,272006.33333333326,12.566666666666665,4732766.666666667,1415.2199706666668,3462000000.0
152,2012-11-23,DTW,LGA,11.4761904762,9.08635816826,80.0,2012-09-04,10.590408816825693,2012,23,15667,11.22139005929782,10.183349832740886,10.939109824172244,87.5239974,195225.2,12.5,1464800.0,1409.150024,1504960000.0
153,2011-11-24,SFO,JFK,12.44,9.43433445807,87.0,2011-08-29,12.18794616982222,2011,24,15302,11.358502294210167,10.183349832740886,10.939109824172244,96.57799820000001,289106.2,4.01,3930300.0,1160.2300415,2731570000.0
154,2012-10-04,DFW,SFO,13.458333333299999,10.1680623893,94.0,2012-07-02,10.861924746306206,2012,4,15617,11.358502294210167,11.2101588870966,11.243521482329156,91.709999,291389.0,11.67,6893400.0,1461.400024,3615860000.0
155,2012-02-04,SFO,DFW,11.6818181818,8.04976405236,82.0,2011-11-14,10.861924746306206,2012,4,15374,9.963934488212162,10.82938677099014,10.92646600267858,97.52999866666669,298330.33333333326,9.476666666666668,12719600.0,1344.7100013333334,4198933333.3333335
156,2012-11-19,SFO,LAS,12.833333333299999,9.28611242975,90.0,2012-08-21,10.769626214381173,2012,19,15663,11.316519450921993,10.183349832740886,10.939109824172244,89.279999,247078.0,12.07,3719000.0,1386.890015,3374800000.0
157,2012-04-01,LAS,DEN,7.833333333330001,5.77265358494,55.0,2012-02-06,10.451325875925932,2012,1,15431,10.812631154580547,11.075628784858011,11.087010832810972,104.49333433333334,266783.0,7.51,7149800.0,1415.516683,3606970000.0
158,2012-07-08,DEN,LAX,12.1304347826,8.63557308635,85.0,2012-04-14,11.049831201351187,2012,8,15529,10.812631154580547,10.32594916757868,10.985364033491773,85.47666433333333,270002.0,13.616666666666667,9064833.333333334,1353.199992,2851620000.0
159,2011-12-13,SEA,LAX,9.65,6.200806399169999,68.0,2011-10-06,11.076071892066686,2011,13,15321,11.08030191144073,11.019252156189332,10.604161937131613,100.139999,380754.0,5.19,8482100.0,1225.72998,4121570000.0
160,2012-09-06,ATL,ORD,11.5,9.12740509726,80.0,2012-06-18,11.300291087291518,2012,6,15589,11.358502294210167,11.049449450925882,11.163943762320724,95.529999,327082.0,11.42,9613800.0,1432.119995,3952870000.0
161,2011-09-17,ORD,LAS,13.1851851852,8.23237995795,92.0,2011-06-17,10.678535550960103,2011,17,15234,9.963934488212162,11.28225526213691,11.163943762320724,87.206665,184715.0,5.873333333333332,4440733.333333333,1212.036662,4917323333.333333
162,2012-01-16,SFO,JFK,13.846153846199998,9.970726383539999,97.0,2011-10-11,12.18794616982222,2012,16,15355,11.316519450921993,10.92668554075603,10.834783842972453,100.2074985,340321.25,5.9025,4516550.0,1292.5250245,3930960000.0
163,2013-02-13,DEN,SEA,9.84210526316,7.166768665119999,69.0,2012-12-06,10.410517930757084,2013,13,15749,11.22214793333977,10.900269531282103,10.92646600267858,97.010002,246437.0,14.66,10259500.0,1520.329956,3385880000.0
164,2012-11-02,ATL,DEN,10.3333333333,9.0813318536,72.0,2012-08-22,10.365238592134293,2012,2,15646,11.22139005929782,10.878688529782359,10.939109824172244,84.860001,297311.0,12.53,4813500.0,1414.199951,3732480000.0
165,2012-06-06,DEN,ATL,11.090909090899999,7.48273626365,78.0,2012-03-20,10.365238592134297,2012,6,15497,11.22214793333977,11.323585390443986,11.240980190844223,85.019997,313102.0,11.78,5216300.0,1315.130005,4268360000.0
166,2011-12-07,CLT,LGA,6.5,4.1833001326699994,46.0,2011-10-22,10.773446264218553,2011,7,15315,11.22214793333977,11.077289722291233,10.604161937131613,100.489998,330533.0,5.59,10016700.0,1261.01001,4160540000.0
167,2012-03-25,PHL,DFW,6.692307692309999,5.0889523379,47.0,2012-02-07,10.201987103765553,2012,25,15424,10.812631154580547,11.156500327928116,10.946436196374783,106.97666699999999,194940.3333333333,7.67,5748366.666666668,1410.043335,3542283333.333333
168,2012-05-01,MIA,ATL,12.666666666700001,11.310761837000001,89.0,2012-02-02,10.567745542102283,2012,1,15461,11.08030191144073,11.292406234578175,11.218334523700626,106.160004,245921.0,10.16,7059400.0,1405.819946,3807950000.0
169,2011-10-10,ORD,SFO,15.0322580645,9.148711643239999,105.0,2011-06-27,11.719064740843187,2011,10,15257,11.316519450921993,11.347075783287751,11.243521482329156,85.410004,264825.0,5.33,4401200.0,1194.890015,4446800000.0
170,2012-09-23,SEA,LAX,16.5161290323,11.5869782306,116.0,2012-05-30,11.076071892066686,2012,23,15606,10.812631154580547,11.334901909539196,11.163943762320724,92.24999966666668,185888.66666666663,10.563333333333333,5655433.333333332,1457.9766846666666,3617236666.666667
171,2012-03-13,PHX,ORD,9.31578947368,6.28978564887,65.0,2012-01-08,10.420333156365,2012,13,15412,11.08030191144073,11.11947253078815,10.946436196374783,106.709999,282350.0,6.96,5909600.0,1395.949951,4386470000.0
172,2013-02-16,LGA,ATL,14.2857142857,11.9797448101,100.0,2012-11-08,12.079662364900178,2013,16,15752,9.963934488212162,10.900269531282103,10.92646600267858,96.06000175,197270.75,14.44,14559600.0,1522.5775145,3816110000.0
173,2012-10-28,BOS,ATL,9.947368421050001,7.53122156397,70.0,2012-08-19,10.916253991574973,2012,28,15641,10.812631154580547,11.265915207985424,11.243521482329156,86.26399860000002,212457.6,12.024000000000001,5456500.0,1412.0279782,3401790000.0
174,2013-01-19,SFO,DFW,13.05,12.1805496376,91.0,2012-10-20,10.861924746306206,2013,19,15724,9.963934488212162,10.92668554075603,10.834783842972453,95.729998,148009.5,14.5425,5603225.0,1487.62499975,3739542500.0
175,2013-02-02,ATL,BOS,9.23529411765,7.15480093857,65.0,2012-11-29,10.916253991574973,2013,2,15738,9.963934488212162,10.82938677099014,10.92646600267858,97.236664,245841.66666666663,14.076666666666664,5019400.0,1507.350016333333,3687546666.6666665
176,2013-02-15,SFO,LAX,13.148148148099999,10.260843059199999,92.0,2012-11-15,12.447482258556876,2013,15,15751,11.22139005929782,10.900269531282103,10.92646600267858,95.860001,223592.0,14.5,15628000.0,1519.790039,3838510000.0
177,2012-10-31,LAX,BOS,11.4444444444,10.3708994574,80.0,2012-08-12,10.695485317513855,2012,31,15644,11.22214793333977,10.878688529782359,11.243521482329156,86.239998,212577.0,12.18,5144500.0,1412.160034,3577110000.0
178,2011-09-12,DFW,DEN,9.055555555560002,6.45775614119,63.0,2011-07-11,11.035014235874439,2011,12,15229,11.316519450921993,11.28225526213691,11.163943762320724,88.190002,355070.0,4.85,8533800.0,1162.27002,5168550000.0
179,2011-09-26,LAX,DEN,11.958333333299999,9.019202541950001,84.0,2011-07-04,11.049831201351187,2011,26,15243,11.316519450921993,11.254785605103002,11.163943762320724,80.239998,325671.0,6.43,7554200.0,1162.949951,4762830000.0
180,2012-12-10,PHL,DFW,8.26666666667,7.94145242803,58.0,2012-10-13,10.201987103765553,2012,10,15684,11.316519450921993,11.019252156189332,10.604161937131613,85.559998,211603.0,12.78,4620200.0,1418.550049,2999430000.0
181,2011-09-27,MCO,ATL,12.0476190476,8.99708947647,84.0,2011-07-05,11.479754618699445,2011,27,15244,11.08030191144073,11.254785605103002,11.163943762320724,84.449997,313568.0,6.11,7917800.0,1175.380005,5548130000.0
182,2012-02-23,LGA,BOS,4.090909090909999,3.17661912903,29.0,2012-01-25,11.168998167620973,2012,23,15393,11.358502294210167,10.950214127109582,10.92646600267858,107.830002,325662.0,7.26,12913600.0,1363.459961,3786450000.0
183,2012-06-11,ATL,MIA,11.434782608699999,9.4090193043,80.0,2012-03-23,10.567745542102287,2012,11,15502,11.316519450921993,11.156063758332536,11.240980190844223,82.699997,343211.0,11.36,7708500.0,1308.930054,3537530000.0
184,2012-09-21,DEN,LAS,10.5909090909,6.65946580804,74.0,2012-07-09,10.451325875925932,2012,21,15604,11.22139005929782,11.334901909539196,11.163943762320724,92.889999,181036.0,10.67,6524500.0,1460.150024,4833870000.0
185,2011-09-22,DEN,LAS,13.777777777799999,8.94570517207,96.0,2011-06-18,10.451325875925932,2011,22,15239,11.358502294210167,11.334901909539196,11.163943762320724,80.510002,459998.0,5.73,15729600.0,1129.560059,6703140000.0
186,2012-05-22,LAX,SEA,13.9259259259,9.65929574565,97.0,2012-02-15,11.076071892066686,2012,22,15482,11.08030191144073,11.091591872232252,11.218334523700626,91.660004,226226.0,10.62,6227400.0,1316.630005,4123680000.0
187,2012-12-16,ORD,IAH,11.35,9.00453102318,79.0,2012-09-28,10.714472079157837,2012,16,15690,10.812631154580547,11.019252156189332,10.604161937131613,87.04333233333332,177572.33333333337,12.803333333333333,6692066.666666666,1424.766642,3373796666.6666665
188,2011-11-15,ORD,DTW,10.842105263199999,9.03243020021,76.0,2011-08-31,10.731197057171306,2011,15,15293,11.08030191144073,11.160028368982363,10.939109824172244,99.370003,353319.0,4.78,6474000.0,1257.810059,3599300000.0
189,2012-08-25,ORD,DFW,14.1785714286,9.40470162729,99.0,2012-05-18,11.919009854416485,2012,25,15577,9.963934488212162,11.083618439925203,11.094082010757203,95.923335,213102.0,11.086666666666664,5050566.666666667,1410.899983666667,2556693333.333333
190,2011-11-23,ATL,DFW,12.16,7.6467858171500005,85.0,2011-08-30,11.554773544068748,2011,23,15301,11.22214793333977,10.183349832740886,10.939109824172244,96.169998,283449.0,4.0,4176800.0,1161.790039,3798940000.0
191,2011-09-24,MSP,DEN,11.333333333299999,8.290556877150001,79.0,2011-07-07,10.45641239986647,2011,24,15241,9.963934488212162,11.334901909539196,11.163943762320724,79.979998,393603.0,6.23,8022066.666666668,1145.2700196666667,5347563333.333333
192,2012-08-03,ORD,EWR,13.583333333299999,10.5538645989,95.0,2012-04-30,11.356682693014116,2012,3,15555,11.22139005929782,11.040663264060587,11.094082010757203,91.400002,301783.0,10.89,4475200.0,1390.98999,3751170000.0
193,2012-02-01,SEA,DEN,10.5789473684,8.636587478560001,74.0,2011-11-19,10.410517930757084,2012,1,15371,11.22214793333977,10.82938677099014,10.92646600267858,97.610001,293554.0,8.9,10240100.0,1324.089966,4504360000.0
194,2011-09-26,DEN,LAX,12.25,8.33666600027,86.0,2011-07-02,11.049831201351187,2011,26,15243,11.316519450921993,11.254785605103002,11.163943762320724,80.239998,325671.0,6.43,7554200.0,1162.949951,4762830000.0
195,2012-11-25,EWR,ORD,15.3703703704,11.8098659803,108.0,2012-08-09,11.35668269301411,2012,25,15669,10.812631154580547,10.183349832740886,10.939109824172244,87.6679978,169470.4,12.78,5472000.0,1407.243367333333,2467626666.6666665
196,2012-01-30,LAS,SFO,12.590909090899999,10.5724668965,88.0,2011-11-03,10.769626214381173,2012,30,15369,11.316519450921993,10.82938677099014,10.834783842972453,98.779999,215829.0,8.52,12675100.0,1313.01001,3659010000.0
197,2012-09-01,DTW,ATL,12.4545454545,9.32343321564,87.0,2012-06-06,10.414952565561904,2012,1,15584,9.963934488212162,10.791054695489867,11.163943762320724,96.1775015,250834.0,10.6075,5864575.0,1406.16995225,3003765000.0
198,2012-05-19,DEN,SFO,11.28,7.75413867987,79.0,2012-03-01,10.822170916135342,2012,19,15479,9.963934488212162,11.359680195737026,11.218334523700626,91.84333533333331,176912.33333333337,10.276666666666667,9972300.0,1302.1433106666666,4270563333.3333335
199,2011-11-17,IAH,LAX,11.590909090899999,8.47213410405,81.0,2011-08-28,10.515096499914817,2011,17,15295,11.358502294210167,11.160028368982363,10.939109824172244,98.82,194039.0,4.4,7087200.0,1216.130005,4596450000.0
