,DateOfDeparture,Departure,Arrival,WeeksToDeparture,std_wtd,Days_to_departure,DateBooked,route_mean,year,day,n_days,day_nb_mean,day_mean,week_mean,month_mean,oil_stock_price,oil_stock_volume,AAL_stock_price,AAL_stock_volume,SP_stock_price,SP_stock_volume
111,2012-12-29,LGA,MIA,17.4,11.8822655792,122.0,2012-08-29,10.972960051713835,2012,29,15703,9.7214,9.963934488212162,9.832669288766573,10.604161937131613,91.140002,127424.33333333331,13.026666666666666,5176400.0,1410.350016333333,2685896666.6666665
112,2011-09-30,ORD,LAX,15.5,9.38083151965,108.0,2011-06-14,12.008992031240435,2011,30,15247,11.4238,11.22139005929782,11.254785605103002,11.163943762320724,79.199997,367957.0,5.5,8429500.0,1131.420044,4416790000.0
113,2012-12-18,LAX,SFO,17.0303030303,12.243582115999999,119.0,2012-08-21,12.447482258556876,2012,18,15692,10.6139,11.08030191144073,10.464456661769288,10.604161937131613,87.93,93130.0,12.95,5615000.0,1446.790039,4302240000.0
114,2012-04-17,DEN,ORD,12.9047619048,11.3969503022,90.0,2012-01-18,10.737025430423813,2012,17,15447,11.2307,11.08030191144073,11.265280556839812,11.087010832810972,104.199997,244523.0,8.18,4940500.0,1390.780029,3456200000.0
115,2012-12-05,SFO,DFW,11.0555555556,10.9730805489,77.0,2012-09-19,10.861924746306206,2012,5,15679,11.6051,11.22214793333977,11.077289722291233,10.604161937131613,87.879997,220850.0,12.11,6484300.0,1409.280029,4253920000.0
116,2012-11-21,DEN,PHX,10.4,7.863305853610001,73.0,2012-09-09,10.78956729812696,2012,21,15665,10.6358,11.22214793333977,10.183349832740886,10.939109824172244,87.379997,220980.0,12.47,3141200.0,1391.030029,2667090000.0
117,2011-10-20,ORD,ATL,11.2608695652,8.73455723655,79.0,2011-08-02,11.300291087291518,2011,20,15267,11.2386,11.358502294210167,11.39059672860385,11.243521482329156,85.300003,389241.0,6.01,4805100.0,1215.390015,4870290000.0
118,2013-03-02,LAS,ORD,15.461538461500002,12.0473425094,108.0,2012-11-14,10.678535550960103,2013,2,15766,10.1307,9.963934488212162,10.957974283232332,10.946436196374783,90.49333433333334,242680.0,13.706666666666667,7642800.0,1520.533284333333,3601883333.333333
119,2012-02-22,ATL,LGA,10.5238095238,8.26812583128,74.0,2011-12-10,12.079662364900178,2012,22,15392,11.2697,11.22214793333977,10.950214127109582,10.92646600267858,106.279999,241329.0,7.7,5383700.0,1357.660034,3633710000.0
120,2011-09-23,ATL,ORD,8.352941176469999,5.689257162300001,58.0,2011-07-27,11.300291087291518,2011,23,15240,11.3405,11.22139005929782,11.334901909539196,11.163943762320724,79.849998,427569.0,6.13,8256000.0,1136.430054,5639930000.0
121,2013-01-08,ATL,MIA,11.2727272727,8.86502930558,79.0,2012-10-21,10.567745542102287,2013,8,15713,10.8922,11.08030191144073,11.015053950391367,10.834783842972453,93.150002,195867.0,15.16,8034400.0,1457.150024,3601600000.0
122,2012-01-02,LGA,CLT,11.333333333299999,9.65574095206,79.0,2011-10-15,10.773446264218554,2012,2,15341,10.8401,11.316519450921993,10.3432774396269,10.834783842972453,101.92749975,245126.75,5.1075,5953500.0,1272.19503825,3525745000.0
123,2012-03-20,CLT,LGA,7.733333333330001,5.861090423489999,54.0,2012-01-26,10.773446264218553,2012,20,15419,11.526,11.08030191144073,11.156500327928116,10.946436196374783,105.610001,329535.0,7.68,9516200.0,1405.52002,3695280000.0
124,2011-09-26,IAH,LAX,12.583333333299999,8.54612379293,88.0,2011-06-30,10.515096499914817,2011,26,15243,11.4134,11.316519450921993,11.254785605103002,11.163943762320724,80.239998,325671.0,6.43,7554200.0,1162.949951,4762830000.0
125,2011-09-28,DFW,LAS,12.0,8.92828570971,84.0,2011-07-06,10.260361637978237,2011,28,15245,11.208,11.22214793333977,11.254785605103002,11.163943762320724,81.209999,282850.0,6.12,6625300.0,1151.060059,4787920000.0
126,2012-02-25,DTW,ORD,11.0,9.956153875870001,77.0,2011-12-10,10.731197057171306,2012,25,15395,10.5113,9.963934488212162,10.950214127109582,10.92646600267858,109.36666399999999,271007.66666666674,6.993333333333332,8396066.666666666,1366.3566486666666,3553203333.333333
127,2012-01-30,LAX,ATL,13.4230769231,11.3319833283,94.0,2011-10-28,11.28842519213148,2012,30,15369,11.2988,11.316519450921993,10.82938677099014,10.834783842972453,98.779999,215829.0,8.52,12675100.0,1313.01001,3659010000.0
128,2011-11-17,ATL,LGA,8.5,6.997898844319999,60.0,2011-09-18,12.079662364900178,2011,17,15295,11.0657,11.358502294210167,11.160028368982363,10.939109824172244,98.82,194039.0,4.4,7087200.0,1216.130005,4596450000.0
129,2011-12-31,SFO,JFK,13.3846153846,9.37689468034,94.0,2011-09-28,12.18794616982222,2011,31,15339,8.9717,9.963934488212162,9.832669288766573,10.604161937131613,99.86250125,184418.25,5.0825000000000005,5648700.0,1262.46499675,2689815000.0
130,2012-10-06,SFO,BOS,10.65,7.962246443119999,75.0,2012-07-23,11.099965440200052,2012,6,15619,10.9135,9.963934488212162,11.2101588870966,11.243521482329156,89.69666533333334,253650.0,11.63,5528566.666666667,1459.2467043333334,2891533333.333333
131,2012-08-31,DFW,ATL,11.956521739100001,8.031066163060002,84.0,2012-06-08,11.554773544068748,2012,31,15583,10.9923,11.22139005929782,10.791054695489867,11.094082010757203,96.470001,249063.0,10.66,6248300.0,1406.579956,2938250000.0
132,2012-08-01,LAX,IAH,12.7307692308,8.08731199995,89.0,2012-05-04,10.515096499914817,2012,1,15553,11.4281,11.22214793333977,11.040663264060587,11.094082010757203,88.910004,281204.0,10.83,8123600.0,1375.319946,4440920000.0
133,2011-09-08,DEN,SFO,11.782608695699999,8.02811266023,82.0,2011-06-18,10.822170916135342,2011,8,15225,10.6702,11.358502294210167,11.049449450925882,11.163943762320724,89.050003,336725.0,5.14,4435900.0,1185.900024,4465170000.0
134,2013-02-07,BOS,SFO,10.05,9.02904669445,70.0,2012-11-29,11.099965440200057,2013,7,15743,11.3052,11.358502294210167,11.00443131601537,10.92646600267858,95.830002,275474.0,15.11,16835700.0,1509.390015,3614580000.0
135,2012-05-11,MIA,JFK,11.0,7.58287544405,77.0,2012-02-24,10.363358350662882,2012,11,15471,11.7834,11.22139005929782,11.132080604101953,11.218334523700626,96.129997,260539.0,11.32,8392100.0,1353.390015,3869070000.0
136,2012-06-10,SEA,DEN,12.3846153846,9.024752287250001,87.0,2012-03-15,10.410517930757084,2012,10,15501,11.3232,10.812631154580547,11.323585390443986,11.240980190844223,83.166664,330354.33333333326,11.623333333333333,8426933.333333334,1314.506714,3524083333.333333
137,2012-06-21,LAS,DEN,12.8846153846,8.27684443772,90.0,2012-03-23,10.451325875925932,2012,21,15512,11.548,11.358502294210167,11.301741305265612,11.240980190844223,78.199997,376969.0,13.47,13129800.0,1325.51001,4094470000.0
138,2011-09-09,LAS,DFW,12.32,7.94103267844,86.0,2011-06-15,10.260361637978237,2011,9,15226,11.1581,11.22139005929782,11.049449450925882,11.163943762320724,87.239998,349238.0,5.02,6297900.0,1154.22998,4586370000.0
139,2011-11-30,SFO,EWR,12.2857142857,10.2574015089,86.0,2011-09-05,10.666464809115553,2011,30,15308,11.1263,11.22214793333977,11.006154272408493,10.939109824172244,100.360001,302863.0,4.72,9312400.0,1246.959961,5801910000.0
140,2012-11-04,DEN,SEA,12.0,10.4074871835,84.0,2012-08-12,10.410517930757084,2012,4,15648,11.1477,10.812631154580547,10.878688529782359,10.939109824172244,85.38666833333333,246701.66666666663,12.603333333333332,4652033.333333333,1416.239990333333,3191520000.0
141,2012-12-27,SFO,BOS,14.5333333333,10.4806334809,102.0,2012-09-16,11.099965440200052,2012,27,15701,10.2208,11.358502294210167,9.832669288766573,10.604161937131613,90.870003,152771.0,13.1,3663200.0,1418.099976,2830180000.0
142,2012-10-31,DEN,ORD,9.5625,8.44565963479,67.0,2012-08-25,10.737025430423813,2012,31,15644,10.8567,11.22214793333977,10.878688529782359,11.243521482329156,86.239998,212577.0,12.18,5144500.0,1412.160034,3577110000.0
143,2012-02-04,SFO,EWR,10.619047619,7.12373631233,74.0,2011-11-22,10.666464809115553,2012,4,15374,10.4992,9.963934488212162,10.82938677099014,10.92646600267858,97.52999866666669,298330.33333333326,9.476666666666668,12719600.0,1344.7100013333334,4198933333.3333335
144,2012-11-28,ATL,DTW,9.84210526316,8.207470566469999,69.0,2012-09-20,10.414952565561904,2012,28,15672,11.4918,11.22214793333977,11.006154272408493,10.939109824172244,86.489998,249744.0,12.97,4663100.0,1409.930054,3359250000.0
145,2012-01-24,ATL,MSP,10.9,10.3461154673,76.0,2011-11-09,10.585135004760664,2012,24,15363,11.0657,11.08030191144073,10.81796674591105,10.834783842972453,98.949997,242477.0,6.41,5945700.0,1314.650024,3693560000.0
146,2012-03-22,SEA,DEN,9.05882352941,7.004200420419999,63.0,2012-01-19,10.410517930757084,2012,22,15421,11.4724,11.358502294210167,11.156500327928116,10.946436196374783,105.349998,295474.0,7.33,6687200.0,1392.780029,3740590000.0
147,2011-10-30,JFK,LAX,15.6363636364,10.2524941533,109.0,2011-07-13,13.011296273384216,2011,30,15277,10.7673,10.812631154580547,11.265915207985424,11.243521482329156,93.23333466666666,244627.33333333328,5.826666666666666,4439466.666666667,1263.896688,4385703333.333333
148,2011-12-31,LAX,IAH,17.064516129,12.5616758008,119.0,2011-09-03,10.515096499914817,2011,31,15339,8.9717,9.963934488212162,9.832669288766573,10.604161937131613,99.86250125,184418.25,5.0825000000000005,5648700.0,1262.46499675,2689815000.0
149,2012-06-03,ORD,PHX,12.043478260899999,8.60485201853,84.0,2012-03-11,10.420333156365,2012,3,15494,11.2057,10.812631154580547,11.176222933263793,11.240980190844223,83.730003,342377.66666666674,11.666666666666664,13068700.0,1278.1333823333332,4231090000.0
150,2012-08-19,DTW,ATL,12.333333333299999,10.8734485817,86.0,2012-05-25,10.414952565561904,2012,19,15571,10.9815,10.812631154580547,11.065551587916083,11.094082010757203,95.98333466666666,129736.33333333336,10.42,7555000.0,1418.140014666667,2818543333.333333
151,2012-08-19,SFO,DEN,12.4782608696,9.06977781234,87.0,2012-05-24,10.822170916135342,2012,19,15571,10.9815,10.812631154580547,11.065551587916083,11.094082010757203,95.98333466666666,129736.33333333336,10.42,7555000.0,1418.140014666667,2818543333.333333
152,2011-09-29,MCO,EWR,14.4838709677,9.63282917161,101.0,2011-06-20,10.675846252417372,2011,29,15246,10.8903,11.358502294210167,11.254785605103002,11.163943762320724,82.139999,351345.0,6.1,5039900.0,1160.400024,5285740000.0
153,2011-12-16,LAX,ORD,15.4137931034,11.072866583900002,108.0,2011-08-30,12.008992031240435,2011,16,15324,10.9774,11.22139005929782,11.019252156189332,10.604161937131613,93.529999,205893.0,6.18,16331800.0,1219.660034,5345800000.0
154,2012-12-29,SFO,ORD,18.25,14.439208452699999,128.0,2012-08-23,11.719064740843187,2012,29,15703,9.7214,9.963934488212162,9.832669288766573,10.604161937131613,91.140002,127424.33333333331,13.026666666666666,5176400.0,1410.350016333333,2685896666.6666665
155,2012-03-09,DFW,LAX,15.827586206900001,11.8051712807,111.0,2011-11-19,11.548423678128142,2012,9,15408,11.6701,11.22139005929782,10.798397162846332,10.946436196374783,107.400002,292694.0,7.03,4508100.0,1370.869995,3639470000.0
156,2012-06-08,PHX,ORD,10.95,8.31279926252,77.0,2012-03-23,10.420333156365,2012,8,15499,11.0361,11.22139005929782,11.323585390443986,11.240980190844223,84.099998,304641.0,12.15,9863800.0,1325.660034,3497190000.0
157,2012-08-15,DFW,LAS,13.346153846199998,8.894682940689998,93.0,2012-05-14,10.260361637978237,2012,15,15567,11.4052,11.22214793333977,11.065551587916083,11.094082010757203,94.330002,281643.0,10.15,3696700.0,1405.530029,2655750000.0
158,2012-12-01,ORD,PHX,8.666666666669999,5.59411455434,61.0,2012-10-01,10.420333156365,2012,1,15675,10.3499,9.963934488212162,11.006154272408493,10.604161937131613,88.97000133333331,222799.66666666663,12.813333333333334,4315466.666666667,1413.940023,3668760000.0
159,2011-12-22,SEA,ORD,15.1785714286,11.221848964400001,106.0,2011-09-07,10.503372503792876,2011,22,15330,10.2638,11.358502294210167,10.464456661769288,10.604161937131613,99.529999,151560.0,5.7,5300600.0,1254.0,3492250000.0
160,2013-02-15,SEA,ORD,12.2608695652,9.28448065471,86.0,2012-11-21,10.503372503792876,2013,15,15751,11.1208,11.22139005929782,10.900269531282103,10.92646600267858,95.860001,223592.0,14.5,15628000.0,1519.790039,3838510000.0
161,2012-03-09,LAX,SFO,11.7727272727,10.4605008447,82.0,2011-12-18,12.447482258556876,2012,9,15408,11.6701,11.22139005929782,10.798397162846332,10.946436196374783,107.400002,292694.0,7.03,4508100.0,1370.869995,3639470000.0
162,2012-02-16,ORD,MSP,7.76470588235,6.31990320105,54.0,2011-12-24,11.611103856380177,2012,16,15386,10.4069,11.358502294210167,10.900269531282103,10.92646600267858,102.309998,197307.0,9.1,6667600.0,1358.040039,4108880000.0
163,2012-03-06,ATL,DEN,11.4375,11.9273844576,80.0,2011-12-17,10.365238592134293,2012,6,15405,11.284,11.08030191144073,10.798397162846332,10.946436196374783,104.699997,332561.0,6.88,7993300.0,1343.359985,4191060000.0
164,2011-10-29,LGA,ATL,12.75,9.04697883754,89.0,2011-08-01,12.079662364900178,2011,29,15276,10.451,9.963934488212162,11.265915207985424,11.243521482329156,93.27666733333334,260693.66666666663,5.883333333333334,4532833.333333333,1274.493327,4461196666.666667
165,2013-02-21,BOS,ORD,10.842105263199999,9.83340767144,76.0,2012-12-07,11.650026639170001,2013,21,15757,11.3304,11.358502294210167,10.950214127109582,10.92646600267858,92.839996,286434.0,13.37,11922100.0,1502.420044,4274600000.0
166,2012-12-30,LAX,IAH,16.178571428599998,12.478288021900001,113.0,2012-09-08,10.515096499914817,2012,30,15704,9.9923,10.812631154580547,9.832669288766573,10.604161937131613,91.480001,123474.66666666669,13.263333333333335,6091000.0,1418.269978666667,2945113333.333333
167,2012-11-28,PHL,DFW,6.71428571429,4.598136268409999,47.0,2012-10-12,10.201987103765553,2012,28,15672,11.4918,11.22214793333977,11.006154272408493,10.939109824172244,86.489998,249744.0,12.97,4663100.0,1409.930054,3359250000.0
168,2012-05-06,PHX,ORD,12.0,9.44659172602,84.0,2012-02-12,10.420333156365,2012,6,15466,11.2132,10.812631154580547,11.292406234578175,11.218334523700626,98.123334,348002.66666666674,10.966666666666667,7072266.666666668,1369.4199626666666,3697973333.3333335
169,2011-11-01,PHX,ORD,10.25,6.881516050830001,72.0,2011-08-21,10.420333156365,2011,1,15279,11.1431,11.08030191144073,10.878688529782359,10.939109824172244,92.190002,351343.0,5.5,5666800.0,1218.280029,5645540000.0
170,2011-12-10,SFO,DEN,13.6,9.91631652043,95.0,2011-09-06,10.822170916135342,2011,10,15318,10.8948,9.963934488212162,11.077289722291233,10.604161937131613,98.86333499999999,305560.0,5.623333333333332,6222733.333333332,1248.949951,3753930000.0
171,2012-02-01,DEN,ATL,9.375,9.5,66.0,2011-11-27,10.365238592134297,2012,1,15371,11.0186,11.22214793333977,10.82938677099014,10.92646600267858,97.610001,293554.0,8.9,10240100.0,1324.089966,4504360000.0
172,2012-01-21,SFO,SEA,8.9375,7.689549184880001,63.0,2011-11-19,11.150830682408072,2012,21,15360,10.3816,9.963934488212162,10.92668554075603,10.834783842972453,98.83333333333331,282977.33333333326,6.333333333333332,8045766.666666668,1315.58667,3865383333.3333335
173,2012-06-10,PHL,ATL,12.2727272727,11.518853358,86.0,2012-03-16,11.263704615178002,2012,10,15501,11.3232,10.812631154580547,11.323585390443986,11.240980190844223,83.166664,330354.33333333326,11.623333333333333,8426933.333333334,1314.506714,3524083333.333333
174,2012-01-03,BOS,SFO,12.5217391304,9.68536649336,88.0,2011-10-07,11.099965440200057,2012,3,15342,10.6368,11.08030191144073,10.3432774396269,10.834783842972453,102.959999,275481.0,5.12,6105900.0,1277.060059,3943710000.0
175,2012-01-30,ATL,PHL,9.619047619049999,7.13776008616,67.0,2011-11-24,11.263704615178002,2012,30,15369,11.2988,11.316519450921993,10.82938677099014,10.834783842972453,98.779999,215829.0,8.52,12675100.0,1313.01001,3659010000.0
176,2012-04-02,DEN,PHX,6.57142857143,4.30945803686,46.0,2012-02-16,10.78956729812696,2012,2,15432,11.0789,11.316519450921993,10.722627051315062,11.087010832810972,105.230003,278097.0,7.47,7355100.0,1419.040039,3572010000.0
177,2012-01-28,DEN,DFW,11.5238095238,8.51245585962,81.0,2011-11-08,11.035014235874439,2012,28,15367,10.4823,9.963934488212162,10.81796674591105,10.834783842972453,99.29999833333332,240913.66666666663,8.293333333333333,11140233.333333334,1315.2233073333334,3891256666.6666665
178,2013-01-15,ORD,LGA,9.71428571429,7.7983514741399995,68.0,2012-11-08,12.764698391986366,2013,15,15720,10.8144,11.08030191144073,10.92668554075603,10.834783842972453,93.279999,248136.0,14.31,7384900.0,1472.339966,3135350000.0
179,2012-12-21,ORD,LAS,14.166666666700001,11.5820951272,99.0,2012-09-13,10.678535550960103,2012,21,15695,10.8288,11.22139005929782,10.464456661769288,10.604161937131613,88.660004,180375.0,13.44,6081200.0,1430.150024,5229160000.0
180,2012-07-25,PHL,MCO,14.5,10.922652966500001,102.0,2012-04-14,10.479094864194792,2012,25,15546,11.2705,11.22214793333977,11.178833477337754,10.985364033491773,88.970001,289552.0,11.15,17717800.0,1337.890015,3719170000.0
181,2011-12-25,PHX,ORD,9.57894736842,6.56011339226,67.0,2011-10-19,10.420333156365,2011,25,15333,9.2307,10.812631154580547,10.464456661769288,10.604161937131613,100.509998,109754.0,5.51,4479750.0,1265.380005,2182210000.0
182,2011-10-11,LAX,ATL,11.5238095238,8.441676655850001,81.0,2011-07-22,11.28842519213148,2011,11,15258,11.6445,11.08030191144073,11.347075783287751,11.243521482329156,85.809998,362324.0,5.84,7072000.0,1195.540039,4424500000.0
183,2012-10-30,ATL,CLT,7.8125,6.5035246853799995,55.0,2012-09-05,10.313085687344707,2012,30,15643,10.7673,11.08030191144073,10.878688529782359,11.243521482329156,86.24799820000001,212537.2,12.128,5248500.0,1412.1160154000002,3518670000.0
184,2013-02-08,DEN,ATL,9.944444444439998,7.98875844158,70.0,2012-11-30,10.365238592134297,2013,8,15744,10.9731,11.22139005929782,11.00443131601537,10.92646600267858,95.720001,229242.0,14.75,8407500.0,1517.930054,2986150000.0
185,2012-08-03,BOS,PHL,8.88888888889,6.11544706546,62.0,2012-06-02,10.542159559803489,2012,3,15555,11.2277,11.22139005929782,11.040663264060587,11.094082010757203,91.400002,301783.0,10.89,4475200.0,1390.98999,3751170000.0
186,2012-02-11,MIA,LGA,13.7894736842,13.2269881823,97.0,2011-11-06,10.972960051713835,2012,11,15381,10.8803,9.963934488212162,11.00443131601537,10.92646600267858,99.41666666666666,294396.66666666674,8.959999999999997,8266500.0,1345.68335,3791066666.6666665
187,2012-03-12,BOS,PHL,4.9,3.8427420765199996,34.0,2012-02-07,10.542159559803489,2012,12,15411,11.4622,11.316519450921993,11.11947253078815,10.946436196374783,106.339996,234727.0,6.89,5282400.0,1371.089966,3081870000.0
188,2013-02-18,SFO,ATL,11.7894736842,10.622716472899999,83.0,2012-11-27,10.46238205602205,2013,18,15754,10.3821,11.316519450921993,10.950214127109582,10.92646600267858,96.46000325,144628.25,14.32,12422800.0,1528.1524654999998,3771310000.0
189,2013-02-15,JFK,MIA,18.5,13.198240351900001,130.0,2012-10-08,10.363358350662882,2013,15,15751,11.1208,11.22139005929782,10.900269531282103,10.92646600267858,95.860001,223592.0,14.5,15628000.0,1519.790039,3838510000.0
190,2013-01-23,LAX,LAS,13.666666666700001,13.425046892200001,96.0,2012-10-19,11.43146043384835,2013,23,15728,11.1307,11.22214793333977,10.81796674591105,10.834783842972453,95.230003,318008.0,15.07,15854900.0,1494.810059,3552010000.0
191,2012-09-12,LGA,MIA,16.2,11.713240371500001,113.0,2012-05-22,10.972960051713835,2012,12,15595,11.5614,11.22214793333977,11.28225526213691,11.163943762320724,97.010002,223528.0,11.82,5036100.0,1436.560059,3641200000.0
