,AirPort,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressurehPa,Mean Sea Level PressurehPa,Min Sea Level PressurehPa,Max VisibilityKm,Mean VisibilityKm,Min VisibilitykM,Max Wind SpeedKm/h,Mean Wind SpeedKm/h,CloudCover,WindDirDegrees,DateOfDeparture,LoadFactorDomestic,PassengersDomestic,year,month,day,weekday,week,n_days,oil_stock_price,oil_stock_volume,AAL_stock_price,AAL_stock_volume,SP_stock_price,SP_stock_volume,latitude_deg,longitude_deg,state,pop2010
97,ATL,14,9,3,12,7,-3,100,82,64,1023,1013,1011,16,7,2,45,21,8,285,2011-12-07,81.14,3080001,2011,12,7,2,49,15315,100.489998,330533.0,5.59,10016700.0,1261.01001,4160540000.0,33.63669967651367,-84.4281005859375,GA,429193.0
98,ATL,12,6,0,-2,-4,-6,75,52,28,1026,1024,1022,16,16,16,35,10,4,16,2011-12-08,81.14,3080001,2011,12,8,3,49,15316,98.339996,340677.0,5.34,6581700.0,1234.349976,4298370000.0,33.63669967651367,-84.4281005859375,GA,429193.0
99,ATL,13,8,2,1,-1,-3,76,56,35,1026,1025,1023,16,16,16,16,6,6,355,2011-12-09,81.14,3080001,2011,12,9,4,49,15317,99.410004,318767.0,5.62,6149000.0,1255.189941,3830610000.0,33.63669967651367,-84.4281005859375,GA,429193.0
100,ATL,12,7,1,0,-2,-4,70,53,35,1030,1028,1025,16,16,16,27,16,2,331,2011-12-10,81.14,3080001,2011,12,10,5,49,15318,98.863335,305560.0,5.623333333333333,6222733.333333333,1248.949951,3753930000.0,33.63669967651367,-84.4281005859375,GA,429193.0
101,ATL,11,6,0,0,-4,-6,75,54,33,1033,1031,1029,16,16,14,34,20,4,72,2011-12-11,81.14,3080001,2011,12,11,6,49,15319,98.316666,292353.0,5.626666666666667,6296466.666666667,1242.709961,3677250000.0,33.63669967651367,-84.4281005859375,GA,429193.0
102,ATL,10,8,6,2,-1,-4,62,56,49,1032,1031,1029,16,16,16,32,18,8,72,2011-12-12,81.14,3080001,2011,12,12,0,50,15320,97.769997,279146.0,5.63,6370200.0,1236.469971,3600570000.0,33.63669967651367,-84.4281005859375,GA,429193.0
103,ATL,20,13,6,7,4,1,77,61,45,1032,1030,1029,16,16,16,14,4,3,73,2011-12-13,81.14,3080001,2011,12,13,1,50,15321,100.139999,380754.0,5.19,8482100.0,1225.72998,4121570000.0,33.63669967651367,-84.4281005859375,GA,429193.0
104,ATL,21,14,8,9,7,6,86,62,37,1029,1027,1024,16,16,14,19,7,4,180,2011-12-14,81.14,3080001,2011,12,14,2,50,15322,94.949997,377475.0,5.59,8737700.0,1211.819946,4298290000.0,33.63669967651367,-84.4281005859375,GA,429193.0
105,ATL,22,16,9,12,10,7,86,68,49,1025,1023,1021,16,16,16,27,11,5,198,2011-12-15,81.14,3080001,2011,12,15,3,50,15323,93.870003,273761.0,5.71,4680400.0,1215.75,3810340000.0,33.63669967651367,-84.4281005859375,GA,429193.0
106,ATL,22,16,9,14,11,8,84,67,49,1023,1021,1019,16,16,14,34,15,5,249,2011-12-16,81.14,3080001,2011,12,16,4,50,15324,93.529999,205893.0,6.18,16331800.0,1219.660034,5345800000.0,33.63669967651367,-84.4281005859375,GA,429193.0
107,ATL,12,8,3,8,1,-6,93,61,28,1026,1024,1022,16,16,16,35,20,3,316,2011-12-17,81.14,3080001,2011,12,17,5,50,15325,93.646665,175449.66666666666,6.0633333333333335,12797733.333333334,1214.8900146666667,4783806666.666667,33.63669967651367,-84.4281005859375,GA,429193.0
108,ATL,13,7,1,-2,-4,-5,70,49,27,1029,1027,1026,16,16,16,23,11,1,315,2011-12-18,81.14,3080001,2011,12,18,6,50,15326,93.76333100000001,145006.33333333334,5.946666666666666,9263666.666666668,1210.1199953333332,4221813333.333333,33.63669967651367,-84.4281005859375,GA,429193.0
109,ATL,16,8,1,7,0,-4,77,55,32,1028,1025,1023,16,16,16,16,6,4,122,2011-12-19,81.14,3080001,2011,12,19,0,51,15327,93.879997,114563.0,5.83,5729600.0,1205.349976,3659820000.0,33.63669967651367,-84.4281005859375,GA,429193.0
110,ATL,15,12,8,13,11,6,93,82,71,1022,1021,1019,16,12,3,21,10,8,127,2011-12-20,81.14,3080001,2011,12,20,1,51,15328,97.220001,242305.0,5.94,7030900.0,1241.300049,4055590000.0,33.63669967651367,-84.4281005859375,GA,429193.0
111,ATL,19,17,14,17,16,13,100,95,90,1019,1015,1014,16,6,0,32,13,8,178,2011-12-21,81.14,3080001,2011,12,21,2,51,15329,98.66999799999999,219505.0,5.77,8144900.0,1243.719971,2959020000.0,33.63669967651367,-84.4281005859375,GA,429193.0
112,ATL,20,16,12,18,16,10,100,94,87,1018,1015,1012,16,8,0,42,14,8,187,2011-12-22,81.14,3080001,2011,12,22,3,51,15330,99.529999,151560.0,5.7,5300600.0,1254.0,3492250000.0,33.63669967651367,-84.4281005859375,GA,429193.0
113,ATL,14,10,6,9,6,3,86,71,55,1026,1022,1017,16,16,16,39,20,6,320,2011-12-23,81.14,3080001,2011,12,23,4,51,15331,99.68,95270.0,5.62,4990700.0,1265.329956,2233830000.0,33.63669967651367,-84.4281005859375,GA,429193.0
114,ATL,14,9,4,5,3,2,85,68,51,1030,1028,1026,16,15,10,27,12,5,18,2011-12-24,81.14,3080001,2011,12,24,5,51,15332,100.094999,102512.0,5.565,4735225.0,1265.3549805,2208020000.0,33.63669967651367,-84.4281005859375,GA,429193.0
115,ATL,10,8,6,8,7,4,93,85,76,1029,1027,1025,16,9,2,26,9,7,331,2011-12-25,81.14,3080001,2011,12,25,6,51,15333,100.509998,109754.0,5.51,4479750.0,1265.380005,2182210000.0,33.63669967651367,-84.4281005859375,GA,429193.0
116,ATL,12,7,3,4,1,-2,96,69,41,1027,1024,1019,16,15,10,26,13,6,84,2011-12-26,81.14,3080001,2011,12,26,0,52,15334,100.924997,116996.0,5.455,4224275.0,1265.4050295,2156400000.0,33.63669967651367,-84.4281005859375,GA,429193.0
117,ATL,11,8,4,8,4,1,96,81,65,1018,1012,1009,16,11,1,40,21,7,214,2011-12-27,81.14,3080001,2011,12,27,1,52,15335,101.339996,124238.0,5.4,3968800.0,1265.430054,2130590000.0,33.63669967651367,-84.4281005859375,GA,429193.0
118,ATL,12,7,2,2,-2,-4,85,60,35,1021,1019,1016,16,16,16,34,12,2,300,2011-12-28,81.14,3080001,2011,12,28,2,52,15336,99.360001,164655.0,5.19,6446000.0,1249.640015,2349980000.0,33.63669967651367,-84.4281005859375,GA,429193.0
119,ATL,14,7,-1,1,-1,-3,82,59,36,1020,1018,1016,16,16,16,23,7,2,241,2011-12-29,81.14,3080001,2011,12,29,3,52,15337,99.650002,153915.0,5.23,3537100.0,1263.02002,2278130000.0,33.63669967651367,-84.4281005859375,GA,429193.0
120,ATL,18,11,4,9,6,0,89,71,52,1019,1017,1014,16,15,6,32,10,5,210,2011-12-30,81.14,3080001,2011,12,30,4,52,15338,98.83000200000001,154064.0,5.07,5496300.0,1257.599976,2271850000.0,33.63669967651367,-84.4281005859375,GA,429193.0
121,ATL,19,13,7,9,3,-1,89,58,26,1022,1019,1014,16,16,16,19,9,1,261,2011-12-31,81.14,3080001,2011,12,31,5,52,15339,99.86250125000001,184418.25,5.0825000000000005,5648700.0,1262.46499675,2689815000.0,33.63669967651367,-84.4281005859375,GA,429193.0
122,ATL,18,12,6,13,7,-2,89,63,37,1022,1020,1017,16,16,11,37,17,4,257,2012-01-01,76.94,2886710,2012,1,1,6,52,15340,100.89500050000001,214772.5,5.095000000000001,5801100.0,1267.3300175,3107780000.0,33.63669967651367,-84.4281005859375,GA,429193.0
123,ATL,9,4,-1,-2,-11,-15,49,34,19,1025,1022,1019,16,16,16,52,30,1,315,2012-01-02,76.94,2886710,2012,1,2,0,1,15341,101.92749975,245126.75,5.1075,5953500.0,1272.19503825,3525745000.0,33.63669967651367,-84.4281005859375,GA,429193.0
124,ATL,2,-2,-6,-10,-14,-16,57,43,29,1032,1029,1025,16,16,16,47,23,1,312,2012-01-03,76.94,2886710,2012,1,3,1,1,15342,102.959999,275481.0,5.12,6105900.0,1277.060059,3943710000.0,33.63669967651367,-84.4281005859375,GA,429193.0
125,ATL,11,3,-6,-8,-12,-16,59,37,15,1030,1026,1023,16,16,16,24,13,1,257,2012-01-04,76.94,2886710,2012,1,4,2,1,15343,103.220001,271711.0,5.03,5268700.0,1277.300049,3592580000.0,33.63669967651367,-84.4281005859375,GA,429193.0
126,ATL,17,9,2,1,-3,-8,82,53,23,1024,1022,1021,16,16,16,26,13,0,277,2012-01-05,76.94,2886710,2012,1,5,3,1,15344,101.809998,295615.0,5.47,8216100.0,1281.060059,4315950000.0,33.63669967651367,-84.4281005859375,GA,429193.0
127,ATL,19,11,2,2,-1,-6,76,47,18,1022,1020,1018,16,16,16,23,10,2,256,2012-01-06,76.94,2886710,2012,1,6,4,1,15345,101.559998,290458.0,5.6,8323000.0,1277.810059,3656830000.0,33.63669967651367,-84.4281005859375,GA,429193.0
128,ATL,21,16,10,12,9,3,93,74,54,1020,1019,1017,16,16,13,26,12,6,251,2012-01-07,76.94,2886710,2012,1,7,5,1,15346,101.47666466666666,297594.0,5.64,8225300.0,1278.7733563333334,3561753333.3333335,33.63669967651367,-84.4281005859375,GA,429193.0
129,ATL,16,13,9,14,12,8,100,90,80,1023,1022,1020,16,9,0,16,5,7,221,2012-01-08,76.94,2886710,2012,1,8,6,1,15347,101.39333133333332,304730.0,5.68,8127600.0,1279.7366536666666,3466676666.6666665,33.63669967651367,-84.4281005859375,GA,429193.0
130,ATL,19,16,13,14,13,12,93,81,68,1022,1021,1019,16,12,1,26,9,7,228,2012-01-09,76.94,2886710,2012,1,9,0,2,15348,101.309998,311866.0,5.72,8029900.0,1280.699951,3371600000.0,33.63669967651367,-84.4281005859375,GA,429193.0
131,ATL,17,14,12,14,13,11,100,86,72,1019,1016,1011,16,8,0,23,8,7,183,2012-01-10,76.94,2886710,2012,1,10,1,2,15349,102.239998,291273.0,5.72,6086500.0,1292.079956,4221960000.0,33.63669967651367,-84.4281005859375,GA,429193.0
132,ATL,17,13,9,13,9,4,93,77,61,1010,1005,1002,16,13,4,42,21,7,194,2012-01-11,76.94,2886710,2012,1,11,2,2,15350,100.870003,311641.0,5.91,6434400.0,1292.47998,3968120000.0,33.63669967651367,-84.4281005859375,GA,429193.0
133,ATL,15,7,-1,8,4,-9,80,66,51,1014,1007,1003,16,16,6,52,22,6,252,2012-01-12,76.94,2886710,2012,1,12,3,2,15351,99.099998,370509.0,6.05,16413400.0,1295.5,4019890000.0,33.63669967651367,-84.4281005859375,GA,429193.0
134,ATL,4,0,-4,-9,-10,-11,60,49,37,1024,1020,1015,16,16,16,35,17,4,282,2012-01-13,76.94,2886710,2012,1,13,4,2,15352,98.699997,335624.0,5.97,6242000.0,1289.089966,3692370000.0,33.63669967651367,-84.4281005859375,GA,429193.0
135,ATL,12,4,-3,-8,-9,-11,63,43,22,1027,1024,1021,16,16,16,29,17,0,253,2012-01-14,76.94,2886710,2012,1,14,5,2,15353,99.20249749999999,337189.75,5.9475,5666850.0,1290.2349855,3771900000.0,33.63669967651367,-84.4281005859375,GA,429193.0
136,ATL,13,7,1,-5,-7,-11,61,41,20,1032,1029,1023,16,16,16,23,8,1,313,2012-01-15,76.94,2886710,2012,1,15,6,2,15354,99.70499799999999,338755.5,5.925,5091700.0,1291.380005,3851430000.0,33.63669967651367,-84.4281005859375,GA,429193.0
137,ATL,14,8,2,-1,-4,-8,54,41,27,1033,1030,1027,16,16,16,23,9,6,138,2012-01-16,76.94,2886710,2012,1,16,0,3,15355,100.2074985,340321.25,5.9025,4516550.0,1292.5250245,3930960000.0,33.63669967651367,-84.4281005859375,GA,429193.0
138,ATL,17,13,8,14,9,1,87,66,44,1026,1020,1015,16,12,3,35,15,8,200,2012-01-17,76.94,2886710,2012,1,17,1,3,15356,100.709999,341887.0,5.88,3941400.0,1293.670044,4010490000.0,33.63669967651367,-84.4281005859375,GA,429193.0
139,ATL,12,6,1,10,-1,-6,89,66,42,1021,1019,1015,16,15,8,32,19,4,318,2012-01-18,76.94,2886710,2012,1,18,2,3,15357,100.589996,269387.0,6.04,4910900.0,1308.040039,4096160000.0,33.63669967651367,-84.4281005859375,GA,429193.0
140,ATL,13,6,-2,-4,-6,-7,69,47,24,1022,1020,1017,16,16,16,23,9,5,202,2012-01-19,76.94,2886710,2012,1,19,3,3,15358,100.389999,120170.0,6.26,4455600.0,1314.5,4465890000.0,33.63669967651367,-84.4281005859375,GA,429193.0
141,ATL,16,13,9,14,7,-5,93,64,35,1019,1017,1015,16,10,1,26,10,8,164,2012-01-20,76.94,2886710,2012,1,20,4,3,15359,98.459999,304986.0,6.37,9818500.0,1315.380005,3912620000.0,33.63669967651367,-84.4281005859375,GA,429193.0
142,ATL,18,14,10,16,13,9,90,85,80,1017,1014,1012,16,10,2,35,14,7,254,2012-01-21,76.94,2886710,2012,1,21,5,3,15360,98.83333333333333,282977.3333333333,6.333333333333333,8045766.666666667,1315.58667,3865383333.3333335,33.63669967651367,-84.4281005859375,GA,429193.0
143,ATL,13,10,7,12,9,6,96,91,86,1022,1020,1017,10,3,0,32,17,8,74,2012-01-22,76.94,2886710,2012,1,22,6,3,15361,99.20666766666668,260968.66666666666,6.296666666666667,6273033.333333334,1315.793335,3818146666.6666665,33.63669967651367,-84.4281005859375,GA,429193.0
144,ATL,16,11,7,13,10,6,96,87,78,1019,1017,1015,16,4,0,29,11,7,122,2012-01-23,76.94,2886710,2012,1,23,0,4,15362,99.58000200000001,238960.0,6.26,4500300.0,1316.0,3770910000.0,33.63669967651367,-84.4281005859375,GA,429193.0
145,ATL,18,12,6,11,4,0,100,66,32,1024,1022,1018,16,12,0,19,10,2,309,2012-01-24,76.94,2886710,2012,1,24,1,4,15363,98.949997,242477.0,6.41,5945700.0,1314.650024,3693560000.0,33.63669967651367,-84.4281005859375,GA,429193.0
146,ATL,20,12,4,8,4,-1,77,57,37,1025,1022,1020,16,16,16,23,12,5,96,2012-01-25,76.94,2886710,2012,1,25,2,4,15364,99.400002,322794.0,7.52,31771200.0,1326.060059,4410910000.0,33.63669967651367,-84.4281005859375,GA,429193.0
147,ATL,22,17,12,15,13,8,100,81,61,1020,1013,1006,16,10,0,35,17,7,158,2012-01-26,76.94,2886710,2012,1,26,3,4,15365,99.699997,260744.0,7.85,17160200.0,1318.430054,4522070000.0,33.63669967651367,-84.4281005859375,GA,429193.0
148,ATL,17,12,6,13,6,1,84,65,46,1018,1012,1006,16,16,10,37,18,5,281,2012-01-27,76.94,2886710,2012,1,27,4,4,15366,99.559998,253456.0,8.18,10372800.0,1316.329956,4007380000.0,33.63669967651367,-84.4281005859375,GA,429193.0
149,ATL,18,11,3,3,-1,-10,82,56,30,1026,1022,1018,16,16,16,35,14,0,303,2012-01-28,76.94,2886710,2012,1,28,5,4,15367,99.29999833333333,240913.66666666666,8.293333333333333,11140233.333333334,1315.2233073333334,3891256666.6666665,33.63669967651367,-84.4281005859375,GA,429193.0
150,ATL,13,6,-1,-8,-10,-16,58,36,13,1031,1028,1026,16,16,16,29,12,0,310,2012-01-29,76.94,2886710,2012,1,29,6,4,15368,99.03999866666666,228371.33333333334,8.406666666666666,11907666.666666666,1314.1166586666666,3775133333.3333335,33.63669967651367,-84.4281005859375,GA,429193.0
151,ATL,17,8,0,-5,-8,-12,56,35,14,1031,1029,1028,16,16,16,23,5,1,235,2012-01-30,76.94,2886710,2012,1,30,0,5,15369,98.779999,215829.0,8.52,12675100.0,1313.01001,3659010000.0,33.63669967651367,-84.4281005859375,GA,429193.0
152,ATL,18,11,4,2,-3,-8,54,37,19,1029,1027,1025,16,15,11,23,6,3,167,2012-01-31,76.94,2886710,2012,1,31,1,5,15370,98.480003,373891.0,8.44,8566500.0,1312.410034,4235550000.0,33.63669967651367,-84.4281005859375,GA,429193.0
153,ATL,19,14,9,13,9,2,93,68,42,1025,1022,1020,16,9,1,19,6,7,215,2012-02-01,79.24,2888471,2012,2,1,2,5,15371,97.610001,293554.0,8.9,10240100.0,1324.089966,4504360000.0,33.63669967651367,-84.4281005859375,GA,429193.0
154,ATL,19,15,10,13,8,1,93,64,34,1025,1022,1019,16,12,2,26,14,6,306,2012-02-02,79.24,2888471,2012,2,2,3,5,15372,96.360001,331240.0,9.12,9256500.0,1325.540039,4120920000.0,33.63669967651367,-84.4281005859375,GA,429193.0
155,ATL,17,12,7,3,1,-2,65,49,33,1029,1027,1025,16,16,16,26,15,6,87,2012-02-03,79.24,2888471,2012,2,3,4,5,15373,97.839996,318638.0,9.64,14608000.0,1344.900024,4608550000.0,33.63669967651367,-84.4281005859375,GA,429193.0
156,ATL,21,16,11,14,8,2,78,64,50,1025,1022,1016,16,15,11,26,12,7,151,2012-02-04,79.24,2888471,2012,2,4,5,5,15374,97.52999866666667,298330.3333333333,9.476666666666667,12719600.0,1344.7100013333334,4198933333.3333335,33.63669967651367,-84.4281005859375,GA,429193.0
157,ATL,21,16,11,13,11,6,93,67,40,1020,1018,1016,16,15,10,26,13,5,286,2012-02-05,79.24,2888471,2012,2,5,6,5,15375,97.22000133333333,278022.6666666667,9.313333333333334,10831200.0,1344.5199786666667,3789316666.6666665,33.63669967651367,-84.4281005859375,GA,429193.0
158,ATL,14,11,7,7,6,4,89,70,51,1023,1021,1020,16,16,11,26,9,6,54,2012-02-06,79.24,2888471,2012,2,6,0,6,15376,96.910004,257715.0,9.15,8942800.0,1344.329956,3379700000.0,33.63669967651367,-84.4281005859375,GA,429193.0
159,ATL,17,11,4,5,-1,-7,89,56,23,1023,1021,1020,16,16,14,21,9,4,311,2012-02-07,79.24,2888471,2012,2,7,1,6,15377,98.410004,415728.0,9.24,5481200.0,1347.050049,3742460000.0,33.63669967651367,-84.4281005859375,GA,429193.0
160,ATL,15,9,4,-1,-2,-2,57,46,35,1025,1022,1021,16,16,16,32,18,3,321,2012-02-08,79.24,2888471,2012,2,8,2,6,15378,98.709999,364737.0,9.1,6540500.0,1349.959961,4096730000.0,33.63669967651367,-84.4281005859375,GA,429193.0
161,ATL,12,7,2,-2,-3,-4,70,54,38,1026,1024,1022,16,16,16,23,9,5,309,2012-02-09,79.24,2888471,2012,2,9,3,6,15379,99.839996,295425.0,8.96,11884400.0,1351.949951,4209890000.0,33.63669967651367,-84.4281005859375,GA,429193.0
162,ATL,10,7,3,1,0,-2,76,61,46,1022,1019,1015,16,16,13,21,5,8,255,2012-02-10,79.24,2888471,2012,2,10,4,6,15380,98.66999799999999,307564.0,8.85,8493600.0,1342.640015,3877580000.0,33.63669967651367,-84.4281005859375,GA,429193.0
163,ATL,7,2,-4,1,-7,-16,70,53,35,1028,1019,1013,16,16,16,53,32,4,318,2012-02-11,79.24,2888471,2012,2,11,5,6,15381,99.41666666666666,294396.6666666667,8.959999999999999,8266500.0,1345.68335,3791066666.6666665,33.63669967651367,-84.4281005859375,GA,429193.0
164,ATL,4,-1,-7,-12,-14,-16,56,41,25,1031,1028,1026,16,16,16,40,20,0,322,2012-02-12,79.24,2888471,2012,2,12,6,6,15382,100.16333533333334,281229.3333333333,9.07,8039400.0,1348.7266849999999,3704553333.3333335,33.63669967651367,-84.4281005859375,GA,429193.0
165,ATL,13,4,-4,-5,-11,-12,55,37,18,1026,1023,1019,16,16,16,19,8,4,250,2012-02-13,79.24,2888471,2012,2,13,0,7,15383,100.910004,268062.0,9.18,7812300.0,1351.77002,3618040000.0,33.63669967651367,-84.4281005859375,GA,429193.0
166,ATL,9,6,3,5,3,-4,85,71,57,1021,1018,1017,16,13,5,21,6,8,151,2012-02-14,79.24,2888471,2012,2,14,1,7,15384,100.739998,314286.0,9.0,7077500.0,1350.5,3889520000.0,33.63669967651367,-84.4281005859375,GA,429193.0
167,ATL,19,11,2,5,4,2,92,63,34,1024,1022,1020,16,13,6,21,6,5,106,2012-02-15,79.24,2888471,2012,2,15,2,7,15385,101.800003,278272.0,8.89,5205200.0,1343.22998,4080340000.0,33.63669967651367,-84.4281005859375,GA,429193.0
168,ATL,16,13,10,13,10,5,96,80,64,1022,1020,1018,16,9,0,23,8,8,43,2012-02-16,79.24,2888471,2012,2,16,3,7,15386,102.309998,197307.0,9.1,6667600.0,1358.040039,4108880000.0,33.63669967651367,-84.4281005859375,GA,429193.0
169,ATL,19,13,6,8,4,1,93,63,32,1021,1019,1017,16,16,16,21,9,5,325,2012-02-17,79.24,2888471,2012,2,17,4,7,15387,103.239998,134499.0,8.9,4650500.0,1361.22998,3717640000.0,33.63669967651367,-84.4281005859375,GA,429193.0
170,ATL,16,12,8,10,7,2,89,70,50,1018,1015,1011,16,14,6,35,12,7,94,2012-02-18,79.24,2888471,2012,2,18,5,7,15388,103.88999749999999,179934.0,8.6475,7321575.0,1361.4749752500002,3737030000.0,33.63669967651367,-84.4281005859375,GA,429193.0
171,ATL,12,8,3,11,7,0,93,82,70,1016,1009,1005,16,10,1,40,19,7,359,2012-02-19,79.24,2888471,2012,2,19,6,7,15389,104.539997,225369.0,8.395,9992650.0,1361.7199705,3756420000.0,33.63669967651367,-84.4281005859375,GA,429193.0
172,ATL,14,8,1,1,0,-2,89,64,39,1024,1022,1017,16,16,10,29,12,3,76,2012-02-20,79.24,2888471,2012,2,20,0,8,15390,105.1899965,270804.0,8.1425,12663725.0,1361.96496575,3775810000.0,33.63669967651367,-84.4281005859375,GA,429193.0
173,ATL,17,11,5,8,4,-1,83,66,48,1024,1021,1017,16,16,16,34,15,5,186,2012-02-21,79.24,2888471,2012,2,21,1,8,15391,105.839996,316239.0,7.89,15334800.0,1362.209961,3795200000.0,33.63669967651367,-84.4281005859375,GA,429193.0
174,ATL,19,14,10,13,10,8,96,74,52,1017,1011,1004,16,14,4,32,17,7,231,2012-02-22,79.24,2888471,2012,2,22,2,8,15392,106.279999,241329.0,7.7,5383700.0,1357.660034,3633710000.0,33.63669967651367,-84.4281005859375,GA,429193.0
175,ATL,24,21,16,15,14,11,90,67,43,1006,1005,1002,16,15,11,48,24,5,224,2012-02-23,79.24,2888471,2012,2,23,3,8,15393,107.83000200000001,325662.0,7.26,12913600.0,1363.459961,3786450000.0,33.63669967651367,-84.4281005859375,GA,429193.0
176,ATL,21,14,7,17,10,-7,81,54,26,1019,1008,1004,16,14,5,48,26,7,258,2012-02-24,79.24,2888471,2012,2,24,4,8,15394,109.769997,267713.0,6.99,8365000.0,1365.73999,3505360000.0,33.63669967651367,-84.4281005859375,GA,429193.0
177,ATL,13,7,1,-5,-7,-11,59,40,21,1027,1024,1021,16,16,16,40,18,5,299,2012-02-25,79.24,2888471,2012,2,25,5,8,15395,109.366664,271007.6666666667,6.993333333333333,8396066.666666666,1366.3566486666666,3553203333.3333335,33.63669967651367,-84.4281005859375,GA,429193.0
178,ATL,16,9,2,-3,-7,-10,47,35,22,1030,1028,1026,16,16,16,21,11,4,107,2012-02-26,79.24,2888471,2012,2,26,6,8,15396,108.963331,274302.3333333333,6.996666666666667,8427133.333333334,1366.9733073333334,3601046666.6666665,33.63669967651367,-84.4281005859375,GA,429193.0
179,ATL,19,14,8,8,7,-2,93,64,35,1030,1028,1026,16,12,2,21,5,7,102,2012-02-27,79.24,2888471,2012,2,27,0,9,15397,108.559998,277597.0,7.0,8458200.0,1367.589966,3648890000.0,33.63669967651367,-84.4281005859375,GA,429193.0
180,ATL,17,13,10,13,11,8,93,80,67,1028,1026,1024,16,13,4,21,8,7,119,2012-02-28,79.24,2888471,2012,2,28,1,9,15398,106.550003,278723.0,7.41,12759000.0,1372.180054,3579120000.0,33.63669967651367,-84.4281005859375,GA,429193.0
181,ATL,21,18,15,17,15,14,93,80,66,1023,1019,1014,16,11,2,35,16,8,207,2012-02-29,79.24,2888471,2012,2,29,2,9,15399,107.07,353125.0,7.41,10447500.0,1365.680054,4482370000.0,33.63669967651367,-84.4281005859375,GA,429193.0
182,ATL,25,21,16,17,15,11,93,68,43,1014,1013,1011,16,14,2,29,13,7,240,2012-03-01,85.83,3550261,2012,3,1,3,9,15400,108.839996,389838.0,7.41,7718600.0,1374.089966,3919240000.0,33.63669967651367,-84.4281005859375,GA,429193.0
183,ATL,25,21,17,17,16,13,93,72,50,1012,1009,1005,16,14,2,48,23,7,214,2012-03-02,85.83,3550261,2012,3,2,4,9,15401,106.699997,299664.0,7.63,7752700.0,1369.630005,3283490000.0,33.63669967651367,-84.4281005859375,GA,429193.0
184,ATL,19,14,8,17,8,-5,90,59,27,1011,1007,1004,16,11,2,53,19,8,284,2012-03-03,85.83,3550261,2012,3,3,5,9,15402,106.706665,278926.0,7.416666666666667,10355833.333333334,1367.863322,3332153333.3333335,33.63669967651367,-84.4281005859375,GA,429193.0
185,ATL,12,8,4,-4,-6,-8,49,38,26,1019,1015,1010,16,16,16,45,22,2,293,2012-03-04,85.83,3550261,2012,3,4,6,9,15403,106.71333299999999,258188.0,7.203333333333333,12958966.666666668,1366.096639,3380816666.6666665,33.63669967651367,-84.4281005859375,GA,429193.0
186,ATL,14,10,6,-2,-7,-10,45,32,19,1032,1024,1016,16,16,16,52,24,0,310,2012-03-05,85.83,3550261,2012,3,5,0,10,15404,106.720001,237450.0,6.99,15562100.0,1364.329956,3429480000.0,33.63669967651367,-84.4281005859375,GA,429193.0
187,ATL,16,9,1,-2,-7,-9,52,36,20,1035,1033,1031,16,16,16,26,16,2,110,2012-03-06,85.83,3550261,2012,3,6,1,10,15405,104.699997,332561.0,6.88,7993300.0,1343.359985,4191060000.0,33.63669967651367,-84.4281005859375,GA,429193.0
188,ATL,19,14,8,8,6,-1,76,59,41,1034,1031,1028,16,16,16,23,14,5,116,2012-03-07,85.83,3550261,2012,3,7,2,10,15406,106.160004,333242.0,6.91,5773500.0,1352.630005,3580380000.0,33.63669967651367,-84.4281005859375,GA,429193.0
189,ATL,24,17,10,12,10,8,89,65,41,1028,1024,1020,16,15,10,32,14,5,164,2012-03-08,85.83,3550261,2012,3,8,3,10,15407,106.58000200000001,279597.0,6.96,5180700.0,1365.910034,3543060000.0,33.63669967651367,-84.4281005859375,GA,429193.0
190,ATL,20,15,10,13,9,-4,93,64,35,1027,1023,1021,16,9,1,45,16,7,315,2012-03-09,85.83,3550261,2012,3,9,4,10,15408,107.400002,292694.0,7.03,4508100.0,1370.869995,3639470000.0,33.63669967651367,-84.4281005859375,GA,429193.0
191,ATL,18,12,6,-2,-3,-4,53,39,24,1031,1028,1026,16,16,16,32,14,2,72,2012-03-10,85.83,3550261,2012,3,10,5,10,15409,107.04666666666667,273371.6666666667,6.983333333333333,4766200.0,1370.9433186666668,3453603333.3333335,33.63669967651367,-84.4281005859375,GA,429193.0
192,ATL,20,13,6,11,4,-3,65,52,38,1032,1030,1027,16,16,16,26,17,6,107,2012-03-11,85.83,3550261,2012,3,11,6,10,15410,106.69333133333333,254049.33333333334,6.9366666666666665,5024300.0,1371.0166423333333,3267736666.6666665,33.63669967651367,-84.4281005859375,GA,429193.0
193,ATL,19,17,14,14,12,11,90,77,63,1028,1026,1024,16,16,11,26,13,8,139,2012-03-12,85.83,3550261,2012,3,12,0,11,15411,106.339996,234727.0,6.89,5282400.0,1371.089966,3081870000.0,33.63669967651367,-84.4281005859375,GA,429193.0
