,DateOfDeparture,year,month,day,weekday,week,n_days,UnemploymentRate,State,Abbreviation,GDP_per_cap,holidays
20130,2012-01-23,2012,1,23,0,4,15362,8.0,Connecticut,CT,64906.0,False
20131,2012-01-23,2012,1,23,0,4,15362,7.0,Delaware,DE,62837.0,False
20132,2012-01-23,2012,1,23,0,4,15362,9.9,District of Columbia,DC,16803.0,False
20133,2012-01-23,2012,1,23,0,4,15362,9.6,Florida,FL,38604.0,False
20134,2012-01-23,2012,1,23,0,4,15362,9.2,Georgia,GA,42029.0,False
20135,2012-01-23,2012,1,23,0,4,15362,6.5,Hawaii,HI,49418.0,False
20136,2012-01-23,2012,1,23,0,4,15362,8.1,Idaho,ID,3462.0,False
20137,2012-01-23,2012,1,23,0,4,15362,9.4,Illinois,IL,50304.0,False
20138,2012-01-23,2012,1,23,0,4,15362,8.7,Indiana,IN,42996.0,False
20139,2012-01-23,2012,1,23,0,4,15362,5.4,Iowa,IA,45884.0,False
20140,2012-01-23,2012,1,23,0,4,15362,6.1,Kansas,KS,44243.0,False
20141,2012-01-23,2012,1,23,0,4,15362,8.8,Kentucky,KY,37579.0,False
20142,2012-01-23,2012,1,23,0,4,15362,6.9,Louisiana,LA,48599.0,False
20143,2012-01-23,2012,1,23,0,4,15362,7.0,Maine,ME,38352.0,False
20144,2012-01-23,2012,1,23,0,4,15362,6.5,Maryland,MD,53675.0,False
20145,2012-01-23,2012,1,23,0,4,15362,6.9,Massachusetts,MA,60808.0,False
20146,2012-01-23,2012,1,23,0,4,15362,9.0,Michigan,MI,38763.0,False
20147,2012-01-23,2012,1,23,0,4,15362,5.6,Minnesota,MN,50148.0,False
20148,2012-01-23,2012,1,23,0,4,15362,9.9,Mississippi,MS,31688.0,False
20149,2012-01-23,2012,1,23,0,4,15362,7.5,Missouri,MO,42204.0,False
20150,2012-01-23,2012,1,23,0,4,15362,6.5,Montana,MT,37733.0,False
20151,2012-01-23,2012,1,23,0,4,15362,4.0,Nebraska,NE,49569.0,False
20152,2012-01-23,2012,1,23,0,4,15362,12.7,Nevada,NV,44589.0,False
20153,2012-01-23,2012,1,23,0,4,15362,5.2,New Hampshire,NH,48388.0,False
20154,2012-01-23,2012,1,23,0,4,15362,9.0,New Jersey,NJ,55023.0,False
20155,2012-01-23,2012,1,23,0,4,15362,7.0,New Mexico,NM,40297.0,False
20156,2012-01-23,2012,1,23,0,4,15362,8.3,New York,NY,61267.0,False
20157,2012-01-23,2012,1,23,0,4,15362,10.2,North Carolina,NC,43141.0,False
20158,2012-01-23,2012,1,23,0,4,15362,3.2,North Dakota,ND,52185.0,False
20159,2012-01-23,2012,1,23,0,4,15362,7.7,Ohio,OH,42667.0,False
20160,2012-01-23,2012,1,23,0,4,15362,6.1,Oklahoma,OK,38303.0,False
20161,2012-01-23,2012,1,23,0,4,15362,8.8,Oregon,OR,49601.0,False
20162,2012-01-23,2012,1,23,0,4,15362,7.6,Pennsylvania,PA,46387.0,False
20164,2012-01-23,2012,1,23,0,4,15362,10.9,Rhode Island,RI,46332.0,False
20165,2012-01-23,2012,1,23,0,4,15362,9.3,South Carolina,SC,35126.0,False
20166,2012-01-23,2012,1,23,0,4,15362,4.2,South Dakota,SD,45605.0,False
20167,2012-01-23,2012,1,23,0,4,15362,8.2,Tennessee,TN,3937.0,False
20168,2012-01-23,2012,1,23,0,4,15362,7.3,Texas,TX,47417.0,False
20169,2012-01-23,2012,1,23,0,4,15362,5.7,Utah,UT,415.0,False
20170,2012-01-23,2012,1,23,0,4,15362,5.0,Vermont,VT,4217.0,False
20171,2012-01-23,2012,1,23,0,4,15362,5.8,Virginia,VA,51946.0,False
20172,2012-01-23,2012,1,23,0,4,15362,8.3,Washington,WA,52679.0,False
20173,2012-01-23,2012,1,23,0,4,15362,7.4,West Virginia,WV,35368.0,False
20174,2012-01-23,2012,1,23,0,4,15362,6.9,Wisconsin,WI,44126.0,False
20175,2012-01-23,2012,1,23,0,4,15362,5.5,Wyoming,WY,64603.0,False
20176,2012-01-24,2012,1,24,1,4,15363,7.8,Alabama,AL,35913.0,False
20177,2012-01-24,2012,1,24,1,4,15363,7.2,Alaska,AK,69564.0,False
20178,2012-01-24,2012,1,24,1,4,15363,8.7,Arizona,AZ,37935.0,False
20179,2012-01-24,2012,1,24,1,4,15363,7.6,Arkansas,AR,34671.0,False
20180,2012-01-24,2012,1,24,1,4,15363,10.9,California,CA,51871.0,False
20181,2012-01-24,2012,1,24,1,4,15363,7.8,Colorado,CO,49254.0,False
20182,2012-01-24,2012,1,24,1,4,15363,8.0,Connecticut,CT,64906.0,False
20183,2012-01-24,2012,1,24,1,4,15363,7.0,Delaware,DE,62837.0,False
20184,2012-01-24,2012,1,24,1,4,15363,9.9,District of Columbia,DC,16803.0,False
20185,2012-01-24,2012,1,24,1,4,15363,9.6,Florida,FL,38604.0,False
20186,2012-01-24,2012,1,24,1,4,15363,9.2,Georgia,GA,42029.0,False
20187,2012-01-24,2012,1,24,1,4,15363,6.5,Hawaii,HI,49418.0,False
20188,2012-01-24,2012,1,24,1,4,15363,8.1,Idaho,ID,3462.0,False
20189,2012-01-24,2012,1,24,1,4,15363,9.4,Illinois,IL,50304.0,False
20190,2012-01-24,2012,1,24,1,4,15363,8.7,Indiana,IN,42996.0,False
20191,2012-01-24,2012,1,24,1,4,15363,5.4,Iowa,IA,45884.0,False
20192,2012-01-24,2012,1,24,1,4,15363,6.1,Kansas,KS,44243.0,False
20193,2012-01-24,2012,1,24,1,4,15363,8.8,Kentucky,KY,37579.0,False
20194,2012-01-24,2012,1,24,1,4,15363,6.9,Louisiana,LA,48599.0,False
20195,2012-01-24,2012,1,24,1,4,15363,7.0,Maine,ME,38352.0,False
20196,2012-01-24,2012,1,24,1,4,15363,6.5,Maryland,MD,53675.0,False
20197,2012-01-24,2012,1,24,1,4,15363,6.9,Massachusetts,MA,60808.0,False
20198,2012-01-24,2012,1,24,1,4,15363,9.0,Michigan,MI,38763.0,False
20199,2012-01-24,2012,1,24,1,4,15363,5.6,Minnesota,MN,50148.0,False
20200,2012-01-24,2012,1,24,1,4,15363,9.9,Mississippi,MS,31688.0,False
20201,2012-01-24,2012,1,24,1,4,15363,7.5,Missouri,MO,42204.0,False
20202,2012-01-24,2012,1,24,1,4,15363,6.5,Montana,MT,37733.0,False
20203,2012-01-24,2012,1,24,1,4,15363,4.0,Nebraska,NE,49569.0,False
20204,2012-01-24,2012,1,24,1,4,15363,12.7,Nevada,NV,44589.0,False
20205,2012-01-24,2012,1,24,1,4,15363,5.2,New Hampshire,NH,48388.0,False
20206,2012-01-24,2012,1,24,1,4,15363,9.0,New Jersey,NJ,55023.0,False
20207,2012-01-24,2012,1,24,1,4,15363,7.0,New Mexico,NM,40297.0,False
20208,2012-01-24,2012,1,24,1,4,15363,8.3,New York,NY,61267.0,False
20209,2012-01-24,2012,1,24,1,4,15363,10.2,North Carolina,NC,43141.0,False
20210,2012-01-24,2012,1,24,1,4,15363,3.2,North Dakota,ND,52185.0,False
20211,2012-01-24,2012,1,24,1,4,15363,7.7,Ohio,OH,42667.0,False
20212,2012-01-24,2012,1,24,1,4,15363,6.1,Oklahoma,OK,38303.0,False
20213,2012-01-24,2012,1,24,1,4,15363,8.8,Oregon,OR,49601.0,False
20214,2012-01-24,2012,1,24,1,4,15363,7.6,Pennsylvania,PA,46387.0,False
20216,2012-01-24,2012,1,24,1,4,15363,10.9,Rhode Island,RI,46332.0,False
20217,2012-01-24,2012,1,24,1,4,15363,9.3,South Carolina,SC,35126.0,False
20218,2012-01-24,2012,1,24,1,4,15363,4.2,South Dakota,SD,45605.0,False
20219,2012-01-24,2012,1,24,1,4,15363,8.2,Tennessee,TN,3937.0,False
20220,2012-01-24,2012,1,24,1,4,15363,7.3,Texas,TX,47417.0,False
20221,2012-01-24,2012,1,24,1,4,15363,5.7,Utah,UT,415.0,False
20222,2012-01-24,2012,1,24,1,4,15363,5.0,Vermont,VT,4217.0,False
20223,2012-01-24,2012,1,24,1,4,15363,5.8,Virginia,VA,51946.0,False
20224,2012-01-24,2012,1,24,1,4,15363,8.3,Washington,WA,52679.0,False
20225,2012-01-24,2012,1,24,1,4,15363,7.4,West Virginia,WV,35368.0,False
20226,2012-01-24,2012,1,24,1,4,15363,6.9,Wisconsin,WI,44126.0,False
20227,2012-01-24,2012,1,24,1,4,15363,5.5,Wyoming,WY,64603.0,False
20228,2012-01-25,2012,1,25,2,4,15364,7.8,Alabama,AL,35913.0,False
20229,2012-01-25,2012,1,25,2,4,15364,7.2,Alaska,AK,69564.0,False
20230,2012-01-25,2012,1,25,2,4,15364,8.7,Arizona,AZ,37935.0,False
20231,2012-01-25,2012,1,25,2,4,15364,7.6,Arkansas,AR,34671.0,False
20232,2012-01-25,2012,1,25,2,4,15364,10.9,California,CA,51871.0,False
20233,2012-01-25,2012,1,25,2,4,15364,7.8,Colorado,CO,49254.0,False
20234,2012-01-25,2012,1,25,2,4,15364,8.0,Connecticut,CT,64906.0,False
20235,2012-01-25,2012,1,25,2,4,15364,7.0,Delaware,DE,62837.0,False
20236,2012-01-25,2012,1,25,2,4,15364,9.9,District of Columbia,DC,16803.0,False
20237,2012-01-25,2012,1,25,2,4,15364,9.6,Florida,FL,38604.0,False
20238,2012-01-25,2012,1,25,2,4,15364,9.2,Georgia,GA,42029.0,False
20239,2012-01-25,2012,1,25,2,4,15364,6.5,Hawaii,HI,49418.0,False
20240,2012-01-25,2012,1,25,2,4,15364,8.1,Idaho,ID,3462.0,False
20241,2012-01-25,2012,1,25,2,4,15364,9.4,Illinois,IL,50304.0,False
20242,2012-01-25,2012,1,25,2,4,15364,8.7,Indiana,IN,42996.0,False
20243,2012-01-25,2012,1,25,2,4,15364,5.4,Iowa,IA,45884.0,False
20244,2012-01-25,2012,1,25,2,4,15364,6.1,Kansas,KS,44243.0,False
20245,2012-01-25,2012,1,25,2,4,15364,8.8,Kentucky,KY,37579.0,False
20246,2012-01-25,2012,1,25,2,4,15364,6.9,Louisiana,LA,48599.0,False
20247,2012-01-25,2012,1,25,2,4,15364,7.0,Maine,ME,38352.0,False
20248,2012-01-25,2012,1,25,2,4,15364,6.5,Maryland,MD,53675.0,False
20249,2012-01-25,2012,1,25,2,4,15364,6.9,Massachusetts,MA,60808.0,False
20250,2012-01-25,2012,1,25,2,4,15364,9.0,Michigan,MI,38763.0,False
20251,2012-01-25,2012,1,25,2,4,15364,5.6,Minnesota,MN,50148.0,False
20252,2012-01-25,2012,1,25,2,4,15364,9.9,Mississippi,MS,31688.0,False
20253,2012-01-25,2012,1,25,2,4,15364,7.5,Missouri,MO,42204.0,False
20254,2012-01-25,2012,1,25,2,4,15364,6.5,Montana,MT,37733.0,False
20255,2012-01-25,2012,1,25,2,4,15364,4.0,Nebraska,NE,49569.0,False
20256,2012-01-25,2012,1,25,2,4,15364,12.7,Nevada,NV,44589.0,False
20257,2012-01-25,2012,1,25,2,4,15364,5.2,New Hampshire,NH,48388.0,False
20258,2012-01-25,2012,1,25,2,4,15364,9.0,New Jersey,NJ,55023.0,False
20259,2012-01-25,2012,1,25,2,4,15364,7.0,New Mexico,NM,40297.0,False
20260,2012-01-25,2012,1,25,2,4,15364,8.3,New York,NY,61267.0,False
20261,2012-01-25,2012,1,25,2,4,15364,10.2,North Carolina,NC,43141.0,False
20262,2012-01-25,2012,1,25,2,4,15364,3.2,North Dakota,ND,52185.0,False
20263,2012-01-25,2012,1,25,2,4,15364,7.7,Ohio,OH,42667.0,False
20264,2012-01-25,2012,1,25,2,4,15364,6.1,Oklahoma,OK,38303.0,False
20265,2012-01-25,2012,1,25,2,4,15364,8.8,Oregon,OR,49601.0,False
20266,2012-01-25,2012,1,25,2,4,15364,7.6,Pennsylvania,PA,46387.0,False
20268,2012-01-25,2012,1,25,2,4,15364,10.9,Rhode Island,RI,46332.0,False
20269,2012-01-25,2012,1,25,2,4,15364,9.3,South Carolina,SC,35126.0,False
20270,2012-01-25,2012,1,25,2,4,15364,4.2,South Dakota,SD,45605.0,False
20271,2012-01-25,2012,1,25,2,4,15364,8.2,Tennessee,TN,3937.0,False
20272,2012-01-25,2012,1,25,2,4,15364,7.3,Texas,TX,47417.0,False
20273,2012-01-25,2012,1,25,2,4,15364,5.7,Utah,UT,415.0,False
20274,2012-01-25,2012,1,25,2,4,15364,5.0,Vermont,VT,4217.0,False
20275,2012-01-25,2012,1,25,2,4,15364,5.8,Virginia,VA,51946.0,False
20276,2012-01-25,2012,1,25,2,4,15364,8.3,Washington,WA,52679.0,False
20277,2012-01-25,2012,1,25,2,4,15364,7.4,West Virginia,WV,35368.0,False
20278,2012-01-25,2012,1,25,2,4,15364,6.9,Wisconsin,WI,44126.0,False
20279,2012-01-25,2012,1,25,2,4,15364,5.5,Wyoming,WY,64603.0,False
20280,2012-01-26,2012,1,26,3,4,15365,7.8,Alabama,AL,35913.0,False
20281,2012-01-26,2012,1,26,3,4,15365,7.2,Alaska,AK,69564.0,False
20282,2012-01-26,2012,1,26,3,4,15365,8.7,Arizona,AZ,37935.0,False
20283,2012-01-26,2012,1,26,3,4,15365,7.6,Arkansas,AR,34671.0,False
20284,2012-01-26,2012,1,26,3,4,15365,10.9,California,CA,51871.0,False
20285,2012-01-26,2012,1,26,3,4,15365,7.8,Colorado,CO,49254.0,False
20286,2012-01-26,2012,1,26,3,4,15365,8.0,Connecticut,CT,64906.0,False
20287,2012-01-26,2012,1,26,3,4,15365,7.0,Delaware,DE,62837.0,False
20288,2012-01-26,2012,1,26,3,4,15365,9.9,District of Columbia,DC,16803.0,False
20289,2012-01-26,2012,1,26,3,4,15365,9.6,Florida,FL,38604.0,False
20290,2012-01-26,2012,1,26,3,4,15365,9.2,Georgia,GA,42029.0,False
20291,2012-01-26,2012,1,26,3,4,15365,6.5,Hawaii,HI,49418.0,False
20292,2012-01-26,2012,1,26,3,4,15365,8.1,Idaho,ID,3462.0,False
20293,2012-01-26,2012,1,26,3,4,15365,9.4,Illinois,IL,50304.0,False
20294,2012-01-26,2012,1,26,3,4,15365,8.7,Indiana,IN,42996.0,False
20295,2012-01-26,2012,1,26,3,4,15365,5.4,Iowa,IA,45884.0,False
20296,2012-01-26,2012,1,26,3,4,15365,6.1,Kansas,KS,44243.0,False
20297,2012-01-26,2012,1,26,3,4,15365,8.8,Kentucky,KY,37579.0,False
20298,2012-01-26,2012,1,26,3,4,15365,6.9,Louisiana,LA,48599.0,False
20299,2012-01-26,2012,1,26,3,4,15365,7.0,Maine,ME,38352.0,False
20300,2012-01-26,2012,1,26,3,4,15365,6.5,Maryland,MD,53675.0,False
20301,2012-01-26,2012,1,26,3,4,15365,6.9,Massachusetts,MA,60808.0,False
20302,2012-01-26,2012,1,26,3,4,15365,9.0,Michigan,MI,38763.0,False
20303,2012-01-26,2012,1,26,3,4,15365,5.6,Minnesota,MN,50148.0,False
20304,2012-01-26,2012,1,26,3,4,15365,9.9,Mississippi,MS,31688.0,False
20305,2012-01-26,2012,1,26,3,4,15365,7.5,Missouri,MO,42204.0,False
20306,2012-01-26,2012,1,26,3,4,15365,6.5,Montana,MT,37733.0,False
20307,2012-01-26,2012,1,26,3,4,15365,4.0,Nebraska,NE,49569.0,False
20308,2012-01-26,2012,1,26,3,4,15365,12.7,Nevada,NV,44589.0,False
20309,2012-01-26,2012,1,26,3,4,15365,5.2,New Hampshire,NH,48388.0,False
20310,2012-01-26,2012,1,26,3,4,15365,9.0,New Jersey,NJ,55023.0,False
20311,2012-01-26,2012,1,26,3,4,15365,7.0,New Mexico,NM,40297.0,False
20312,2012-01-26,2012,1,26,3,4,15365,8.3,New York,NY,61267.0,False
20313,2012-01-26,2012,1,26,3,4,15365,10.2,North Carolina,NC,43141.0,False
20314,2012-01-26,2012,1,26,3,4,15365,3.2,North Dakota,ND,52185.0,False
20315,2012-01-26,2012,1,26,3,4,15365,7.7,Ohio,OH,42667.0,False
20316,2012-01-26,2012,1,26,3,4,15365,6.1,Oklahoma,OK,38303.0,False
20317,2012-01-26,2012,1,26,3,4,15365,8.8,Oregon,OR,49601.0,False
20318,2012-01-26,2012,1,26,3,4,15365,7.6,Pennsylvania,PA,46387.0,False
20320,2012-01-26,2012,1,26,3,4,15365,10.9,Rhode Island,RI,46332.0,False
20321,2012-01-26,2012,1,26,3,4,15365,9.3,South Carolina,SC,35126.0,False
20322,2012-01-26,2012,1,26,3,4,15365,4.2,South Dakota,SD,45605.0,False
20323,2012-01-26,2012,1,26,3,4,15365,8.2,Tennessee,TN,3937.0,False
20324,2012-01-26,2012,1,26,3,4,15365,7.3,Texas,TX,47417.0,False
20325,2012-01-26,2012,1,26,3,4,15365,5.7,Utah,UT,415.0,False
20326,2012-01-26,2012,1,26,3,4,15365,5.0,Vermont,VT,4217.0,False
20327,2012-01-26,2012,1,26,3,4,15365,5.8,Virginia,VA,51946.0,False
20328,2012-01-26,2012,1,26,3,4,15365,8.3,Washington,WA,52679.0,False
20329,2012-01-26,2012,1,26,3,4,15365,7.4,West Virginia,WV,35368.0,False
20330,2012-01-26,2012,1,26,3,4,15365,6.9,Wisconsin,WI,44126.0,False
20331,2012-01-26,2012,1,26,3,4,15365,5.5,Wyoming,WY,64603.0,False
20332,2012-01-27,2012,1,27,4,4,15366,7.8,Alabama,AL,35913.0,False
20333,2012-01-27,2012,1,27,4,4,15366,7.2,Alaska,AK,69564.0,False
20334,2012-01-27,2012,1,27,4,4,15366,8.7,Arizona,AZ,37935.0,False
20335,2012-01-27,2012,1,27,4,4,15366,7.6,Arkansas,AR,34671.0,False
20336,2012-01-27,2012,1,27,4,4,15366,10.9,California,CA,51871.0,False
20337,2012-01-27,2012,1,27,4,4,15366,7.8,Colorado,CO,49254.0,False
20338,2012-01-27,2012,1,27,4,4,15366,8.0,Connecticut,CT,64906.0,False
20339,2012-01-27,2012,1,27,4,4,15366,7.0,Delaware,DE,62837.0,False
20340,2012-01-27,2012,1,27,4,4,15366,9.9,District of Columbia,DC,16803.0,False
20341,2012-01-27,2012,1,27,4,4,15366,9.6,Florida,FL,38604.0,False
20342,2012-01-27,2012,1,27,4,4,15366,9.2,Georgia,GA,42029.0,False
20343,2012-01-27,2012,1,27,4,4,15366,6.5,Hawaii,HI,49418.0,False
20344,2012-01-27,2012,1,27,4,4,15366,8.1,Idaho,ID,3462.0,False
20345,2012-01-27,2012,1,27,4,4,15366,9.4,Illinois,IL,50304.0,False
20346,2012-01-27,2012,1,27,4,4,15366,8.7,Indiana,IN,42996.0,False
20347,2012-01-27,2012,1,27,4,4,15366,5.4,Iowa,IA,45884.0,False
20348,2012-01-27,2012,1,27,4,4,15366,6.1,Kansas,KS,44243.0,False
20349,2012-01-27,2012,1,27,4,4,15366,8.8,Kentucky,KY,37579.0,False
20350,2012-01-27,2012,1,27,4,4,15366,6.9,Louisiana,LA,48599.0,False
20351,2012-01-27,2012,1,27,4,4,15366,7.0,Maine,ME,38352.0,False
20352,2012-01-27,2012,1,27,4,4,15366,6.5,Maryland,MD,53675.0,False
20353,2012-01-27,2012,1,27,4,4,15366,6.9,Massachusetts,MA,60808.0,False
20354,2012-01-27,2012,1,27,4,4,15366,9.0,Michigan,MI,38763.0,False
20355,2012-01-27,2012,1,27,4,4,15366,5.6,Minnesota,MN,50148.0,False
20356,2012-01-27,2012,1,27,4,4,15366,9.9,Mississippi,MS,31688.0,False
20357,2012-01-27,2012,1,27,4,4,15366,7.5,Missouri,MO,42204.0,False
20358,2012-01-27,2012,1,27,4,4,15366,6.5,Montana,MT,37733.0,False
20359,2012-01-27,2012,1,27,4,4,15366,4.0,Nebraska,NE,49569.0,False
20360,2012-01-27,2012,1,27,4,4,15366,12.7,Nevada,NV,44589.0,False
20361,2012-01-27,2012,1,27,4,4,15366,5.2,New Hampshire,NH,48388.0,False
20362,2012-01-27,2012,1,27,4,4,15366,9.0,New Jersey,NJ,55023.0,False
20363,2012-01-27,2012,1,27,4,4,15366,7.0,New Mexico,NM,40297.0,False
20364,2012-01-27,2012,1,27,4,4,15366,8.3,New York,NY,61267.0,False
20365,2012-01-27,2012,1,27,4,4,15366,10.2,North Carolina,NC,43141.0,False
20366,2012-01-27,2012,1,27,4,4,15366,3.2,North Dakota,ND,52185.0,False
20367,2012-01-27,2012,1,27,4,4,15366,7.7,Ohio,OH,42667.0,False
20368,2012-01-27,2012,1,27,4,4,15366,6.1,Oklahoma,OK,38303.0,False
20369,2012-01-27,2012,1,27,4,4,15366,8.8,Oregon,OR,49601.0,False
20370,2012-01-27,2012,1,27,4,4,15366,7.6,Pennsylvania,PA,46387.0,False
20372,2012-01-27,2012,1,27,4,4,15366,10.9,Rhode Island,RI,46332.0,False
20373,2012-01-27,2012,1,27,4,4,15366,9.3,South Carolina,SC,35126.0,False
20374,2012-01-27,2012,1,27,4,4,15366,4.2,South Dakota,SD,45605.0,False
20375,2012-01-27,2012,1,27,4,4,15366,8.2,Tennessee,TN,3937.0,False
20376,2012-01-27,2012,1,27,4,4,15366,7.3,Texas,TX,47417.0,False
20377,2012-01-27,2012,1,27,4,4,15366,5.7,Utah,UT,415.0,False
20378,2012-01-27,2012,1,27,4,4,15366,5.0,Vermont,VT,4217.0,False
20379,2012-01-27,2012,1,27,4,4,15366,5.8,Virginia,VA,51946.0,False
20380,2012-01-27,2012,1,27,4,4,15366,8.3,Washington,WA,52679.0,False
20381,2012-01-27,2012,1,27,4,4,15366,7.4,West Virginia,WV,35368.0,False
20382,2012-01-27,2012,1,27,4,4,15366,6.9,Wisconsin,WI,44126.0,False
20383,2012-01-27,2012,1,27,4,4,15366,5.5,Wyoming,WY,64603.0,False
20384,2012-01-28,2012,1,28,5,4,15367,7.8,Alabama,AL,35913.0,False
20385,2012-01-28,2012,1,28,5,4,15367,7.2,Alaska,AK,69564.0,False
20386,2012-01-28,2012,1,28,5,4,15367,8.7,Arizona,AZ,37935.0,False
20387,2012-01-28,2012,1,28,5,4,15367,7.6,Arkansas,AR,34671.0,False
20388,2012-01-28,2012,1,28,5,4,15367,10.9,California,CA,51871.0,False
20389,2012-01-28,2012,1,28,5,4,15367,7.8,Colorado,CO,49254.0,False
20390,2012-01-28,2012,1,28,5,4,15367,8.0,Connecticut,CT,64906.0,False
20391,2012-01-28,2012,1,28,5,4,15367,7.0,Delaware,DE,62837.0,False
20392,2012-01-28,2012,1,28,5,4,15367,9.9,District of Columbia,DC,16803.0,False
20393,2012-01-28,2012,1,28,5,4,15367,9.6,Florida,FL,38604.0,False
20394,2012-01-28,2012,1,28,5,4,15367,9.2,Georgia,GA,42029.0,False
20395,2012-01-28,2012,1,28,5,4,15367,6.5,Hawaii,HI,49418.0,False
20396,2012-01-28,2012,1,28,5,4,15367,8.1,Idaho,ID,3462.0,False
20397,2012-01-28,2012,1,28,5,4,15367,9.4,Illinois,IL,50304.0,False
20398,2012-01-28,2012,1,28,5,4,15367,8.7,Indiana,IN,42996.0,False
20399,2012-01-28,2012,1,28,5,4,15367,5.4,Iowa,IA,45884.0,False
20400,2012-01-28,2012,1,28,5,4,15367,6.1,Kansas,KS,44243.0,False
20401,2012-01-28,2012,1,28,5,4,15367,8.8,Kentucky,KY,37579.0,False
20402,2012-01-28,2012,1,28,5,4,15367,6.9,Louisiana,LA,48599.0,False
20403,2012-01-28,2012,1,28,5,4,15367,7.0,Maine,ME,38352.0,False
20404,2012-01-28,2012,1,28,5,4,15367,6.5,Maryland,MD,53675.0,False
20405,2012-01-28,2012,1,28,5,4,15367,6.9,Massachusetts,MA,60808.0,False
20406,2012-01-28,2012,1,28,5,4,15367,9.0,Michigan,MI,38763.0,False
20407,2012-01-28,2012,1,28,5,4,15367,5.6,Minnesota,MN,50148.0,False
20408,2012-01-28,2012,1,28,5,4,15367,9.9,Mississippi,MS,31688.0,False
20409,2012-01-28,2012,1,28,5,4,15367,7.5,Missouri,MO,42204.0,False
20410,2012-01-28,2012,1,28,5,4,15367,6.5,Montana,MT,37733.0,False
20411,2012-01-28,2012,1,28,5,4,15367,4.0,Nebraska,NE,49569.0,False
20412,2012-01-28,2012,1,28,5,4,15367,12.7,Nevada,NV,44589.0,False
20413,2012-01-28,2012,1,28,5,4,15367,5.2,New Hampshire,NH,48388.0,False
20414,2012-01-28,2012,1,28,5,4,15367,9.0,New Jersey,NJ,55023.0,False
20415,2012-01-28,2012,1,28,5,4,15367,7.0,New Mexico,NM,40297.0,False
20416,2012-01-28,2012,1,28,5,4,15367,8.3,New York,NY,61267.0,False
20417,2012-01-28,2012,1,28,5,4,15367,10.2,North Carolina,NC,43141.0,False
20418,2012-01-28,2012,1,28,5,4,15367,3.2,North Dakota,ND,52185.0,False
20419,2012-01-28,2012,1,28,5,4,15367,7.7,Ohio,OH,42667.0,False
20420,2012-01-28,2012,1,28,5,4,15367,6.1,Oklahoma,OK,38303.0,False
20421,2012-01-28,2012,1,28,5,4,15367,8.8,Oregon,OR,49601.0,False
20422,2012-01-28,2012,1,28,5,4,15367,7.6,Pennsylvania,PA,46387.0,False
20424,2012-01-28,2012,1,28,5,4,15367,10.9,Rhode Island,RI,46332.0,False
20425,2012-01-28,2012,1,28,5,4,15367,9.3,South Carolina,SC,35126.0,False
20426,2012-01-28,2012,1,28,5,4,15367,4.2,South Dakota,SD,45605.0,False
20427,2012-01-28,2012,1,28,5,4,15367,8.2,Tennessee,TN,3937.0,False
20428,2012-01-28,2012,1,28,5,4,15367,7.3,Texas,TX,47417.0,False
20429,2012-01-28,2012,1,28,5,4,15367,5.7,Utah,UT,415.0,False
20430,2012-01-28,2012,1,28,5,4,15367,5.0,Vermont,VT,4217.0,False
20431,2012-01-28,2012,1,28,5,4,15367,5.8,Virginia,VA,51946.0,False
20432,2012-01-28,2012,1,28,5,4,15367,8.3,Washington,WA,52679.0,False
20433,2012-01-28,2012,1,28,5,4,15367,7.4,West Virginia,WV,35368.0,False
20434,2012-01-28,2012,1,28,5,4,15367,6.9,Wisconsin,WI,44126.0,False
20435,2012-01-28,2012,1,28,5,4,15367,5.5,Wyoming,WY,64603.0,False
20436,2012-01-29,2012,1,29,6,4,15368,7.8,Alabama,AL,35913.0,False
20437,2012-01-29,2012,1,29,6,4,15368,7.2,Alaska,AK,69564.0,False
20438,2012-01-29,2012,1,29,6,4,15368,8.7,Arizona,AZ,37935.0,False
20439,2012-01-29,2012,1,29,6,4,15368,7.6,Arkansas,AR,34671.0,False
20440,2012-01-29,2012,1,29,6,4,15368,10.9,California,CA,51871.0,False
20441,2012-01-29,2012,1,29,6,4,15368,7.8,Colorado,CO,49254.0,False
20442,2012-01-29,2012,1,29,6,4,15368,8.0,Connecticut,CT,64906.0,False
20443,2012-01-29,2012,1,29,6,4,15368,7.0,Delaware,DE,62837.0,False
20444,2012-01-29,2012,1,29,6,4,15368,9.9,District of Columbia,DC,16803.0,False
20445,2012-01-29,2012,1,29,6,4,15368,9.6,Florida,FL,38604.0,False
20446,2012-01-29,2012,1,29,6,4,15368,9.2,Georgia,GA,42029.0,False
20447,2012-01-29,2012,1,29,6,4,15368,6.5,Hawaii,HI,49418.0,False
20448,2012-01-29,2012,1,29,6,4,15368,8.1,Idaho,ID,3462.0,False
20449,2012-01-29,2012,1,29,6,4,15368,9.4,Illinois,IL,50304.0,False
20450,2012-01-29,2012,1,29,6,4,15368,8.7,Indiana,IN,42996.0,False
20451,2012-01-29,2012,1,29,6,4,15368,5.4,Iowa,IA,45884.0,False
20452,2012-01-29,2012,1,29,6,4,15368,6.1,Kansas,KS,44243.0,False
20453,2012-01-29,2012,1,29,6,4,15368,8.8,Kentucky,KY,37579.0,False
20454,2012-01-29,2012,1,29,6,4,15368,6.9,Louisiana,LA,48599.0,False
20455,2012-01-29,2012,1,29,6,4,15368,7.0,Maine,ME,38352.0,False
20456,2012-01-29,2012,1,29,6,4,15368,6.5,Maryland,MD,53675.0,False
